Index,Date,Time,Counter,Force(kN),LVDT1,LVDT2,Chain,OutputPower,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Gemidd
612,44659.50749,152.983478,58380844,3.24804,-0.076661,-0.015402,22.170894,1.91148,4.69371,1.456359,0.01456359,0.004559,1.460898,-0.046128
613,44659.50749,153.233478,58380845,3.26953,-0.076578,-0.015139,22.17082,1.911841,4.716616,1.456641,0.01456641,0.004466,1.461208,-0.045847
614,44659.50749,153.483478,58380845,3.276464,-0.076514,-0.015073,22.170894,1.912066,4.72609,1.456724,0.01456724,0.004373,1.461223,-0.045771
615,44659.5075,153.733478,58380845,3.29213,-0.076458,-0.014942,22.170894,1.912292,4.746601,1.457002,0.01457002,0.004559,1.461499,-0.045708
616,44659.5075,153.983478,58380845,3.297011,-0.076391,-0.014744,22.170968,1.912647,4.767285,1.457076,0.01457076,0.004373,1.461448,-0.045613
617,44659.5075,154.233478,58380846,3.310987,-0.076332,-0.014547,22.170894,1.912945,4.779456,1.457251,0.01457251,0.004466,1.461797,-0.045491
618,44659.50751,154.483478,58380846,3.326889,-0.076274,-0.014153,22.171042,1.913147,4.803593,1.457517,0.01457517,0.00428,1.461796,-0.045305
619,44659.50751,154.733478,58380846,3.335803,-0.076185,-0.01389,22.17082,1.91336,4.814335,1.457692,0.01457692,0.004373,1.462065,-0.045182
620,44659.50751,154.983478,58380846,3.349551,-0.076125,-0.013988,22.170968,1.91361,4.831574,1.458004,0.01458004,0.004373,1.46237,-0.044959
621,44659.50751,155.233478,58380847,3.358925,-0.076061,-0.01366,22.170968,1.913887,4.853919,1.458135,0.01458135,0.00428,1.462353,-0.044872
622,44659.50752,155.483478,58380847,3.374064,-0.075985,-0.013364,22.171189,1.914118,4.872202,1.45815,0.0145815,0.004373,1.462523,-0.044867
623,44659.50752,155.733478,58380847,3.382904,-0.075908,-0.013265,22.170968,1.914477,4.884071,1.458447,0.01458447,0.00428,1.462711,-0.044654
624,44659.50752,155.983478,58380847,3.391701,-0.075824,-0.013167,22.171042,1.914604,4.898456,1.458743,0.01458743,0.00428,1.463022,-0.044436
625,44659.50753,156.233478,58380848,3.401134,-0.075777,-0.013035,22.170968,1.914804,4.91857,1.458748,0.01458748,0.00428,1.463061,-0.04442
626,44659.50753,156.483478,58380848,3.416342,-0.075713,-0.012937,22.171115,1.914995,4.935653,1.458984,0.01458984,0.00428,1.463264,-0.044229
627,44659.50753,156.733478,58380848,3.427419,-0.075617,-0.012476,22.171042,1.915371,4.95188,1.459123,0.01459123,0.004187,1.46331,-0.044181
628,44659.50754,156.983478,58380848,3.445065,-0.075567,-0.012476,22.171189,1.915664,4.963794,1.459409,0.01459409,0.004187,1.463521,-0.043959
629,44659.50754,157.233478,58380849,3.452075,-0.075509,-0.012082,22.171042,1.915907,4.992064,1.459574,0.01459574,0.004187,1.46376,-0.043866
630,44659.50754,157.483478,58380849,3.463958,-0.07546,-0.012115,22.171189,1.916018,5.000158,1.459697,0.01459697,0.00428,1.463911,-0.043825
631,44659.50754,157.733478,58380849,3.484335,-0.075361,-0.012016,22.171115,1.91625,5.024321,1.459913,0.01459913,0.004187,1.4641,-0.043585
632,44659.50755,157.983478,58380849,3.501349,-0.075356,-0.011622,22.171115,1.916571,5.045812,1.459988,0.01459988,0.004187,1.464175,-0.043576
633,44659.50755,158.233478,58380850,3.510321,-0.075259,-0.011359,22.171189,1.91691,5.063831,1.460286,0.01460286,0.004093,1.464379,-0.043368
634,44659.50755,158.483478,58380850,3.519074,-0.075211,-0.011359,22.171263,1.917236,5.086865,1.460401,0.01460401,0.004093,1.464432,-0.043199
635,44659.50756,158.733478,58380850,3.526977,-0.075144,-0.011063,22.171115,1.917257,5.098654,1.460614,0.01460614,0.004093,1.464707,-0.043138
636,44659.50756,158.983478,58380850,3.534348,-0.075071,-0.010734,22.171263,1.917568,5.111137,1.460738,0.01460738,0.004,1.464805,-0.043052
637,44659.50756,159.233478,58380851,3.550462,-0.074997,-0.010603,22.171263,1.917885,5.131817,1.460852,0.01460852,0.004093,1.464945,-0.042901
638,44659.50756,159.483478,58380851,3.564157,-0.074923,-0.010669,22.171263,1.91816,5.15065,1.461135,0.01461135,0.004,1.465218,-0.042716
639,44659.50757,159.733478,58380851,3.574191,-0.074868,-0.010373,22.171189,1.918366,5.158193,1.461226,0.01461226,0.004093,1.465319,-0.042625
640,44659.50757,159.983478,58380851,3.583049,-0.074799,-0.010143,22.171189,1.918676,5.177729,1.461561,0.01461561,0.004,1.465561,-0.042431
641,44659.50757,160.233478,58380852,3.601629,-0.07475,-0.010077,22.171336,1.918775,5.1936,1.461728,0.01461728,0.004,1.465728,-0.042359
642,44659.50758,160.483478,58380852,3.617398,-0.074655,-0.009682,22.171263,1.919078,5.210575,1.461946,0.01461946,0.004,1.465947,-0.042236
643,44659.50758,160.733478,58380852,3.619844,-0.074597,-0.009715,22.171336,1.919362,5.225882,1.462012,0.01462012,0.003907,1.465919,-0.042098
644,44659.50758,160.983478,58380852,3.640445,-0.074546,-0.009222,22.171263,1.919698,5.24991,1.462216,0.01462216,0.003907,1.466124,-0.042069
645,44659.50758,161.233478,58380853,3.645316,-0.074471,-0.009485,22.171263,1.919976,5.270457,1.462315,0.01462315,0.003814,1.466129,-0.041948
646,44659.50759,161.483478,58380853,3.664205,-0.074408,-0.009124,22.171336,1.92009,5.294138,1.462447,0.01462447,0.003907,1.466308,-0.041889
647,44659.50759,161.733478,58380853,3.678159,-0.074346,-0.008894,22.171336,1.920285,5.307666,1.462581,0.01462581,0.003814,1.466395,-0.041573
648,44659.50759,161.983478,58380853,3.689227,-0.074284,-0.008795,22.171336,1.920578,5.329559,1.462908,0.01462908,0.003907,1.466816,-0.041513
649,44659.5076,162.233478,58380854,3.704204,-0.074217,-0.008663,22.171484,1.920907,5.352419,1.463071,0.01463071,0.003721,1.466794,-0.041418
650,44659.5076,162.483478,58380854,3.717146,-0.074133,-0.008433,22.17141,1.921261,5.365386,1.463231,0.01463231,0.003814,1.467045,-0.041198
651,44659.5076,162.733478,58380854,3.722393,-0.074085,-0.008335,22.171484,1.921359,5.371765,1.463323,0.01463323,0.003814,1.467125,-0.041097
652,44659.5076,162.983478,58380854,3.736343,-0.074018,-0.008039,22.17141,1.921496,5.390896,1.463584,0.01463584,0.003721,1.467398,-0.041097
653,44659.50761,163.233478,58380855,3.75727,-0.073953,-0.007809,22.171557,1.921819,5.424299,1.463882,0.01463882,0.003721,1.467604,-0.040884
654,44659.50761,163.483478,58380855,3.766723,-0.073862,-0.00748,22.17141,1.922134,5.435283,1.46399,0.0146399,0.003814,1.467762,-0.040806
655,44659.50761,163.733478,58380855,3.776577,-0.073814,-0.007316,22.171557,1.922491,5.446117,1.464075,0.01464075,0.003628,1.467764,-0.040675
656,44659.50762,163.983478,58380855,3.784692,-0.073727,-0.007349,22.171484,1.922621,5.466759,1.464298,0.01464298,0.003814,1.468047,-0.040531
657,44659.50762,164.233478,58380856,3.800191,-0.073662,-0.007119,22.171631,1.922867,5.487133,1.464574,0.01464574,0.003628,1.468182,-0.040321
658,44659.50762,164.483478,58380856,3.811195,-0.073586,-0.006757,22.171484,1.923059,5.508221,1.464738,0.01464738,0.003721,1.468459,-0.04024
659,44659.50762,164.733478,58380856,3.82379,-0.073511,-0.006593,22.171631,1.923274,5.520025,1.464889,0.01464889,0.003535,1.468425,-0.040171
660,44659.50763,164.983478,58380856,3.841112,-0.073473,-0.00656,22.17141,1.923634,5.537397,1.465092,0.01465092,0.003721,1.468734,-0.040061
661,44659.50763,165.233478,58380857,3.857926,-0.073394,-0.00656,22.171705,1.923927,5.56085,1.465244,0.01465244,0.003814,1.469019,-0.039899
662,44659.50763,165.483478,58380857,3.870884,-0.073354,-0.006198,22.171484,1.92412,5.584286,1.465496,0.01465496,0.003442,1.468938,-0.039727
663,44659.50764,165.733478,58380857,3.879801,-0.073303,-0.005837,22.171705,1.924261,5.607097,1.465637,0.01465637,0.003628,1.469243,-0.039625
664,44659.50764,165.983478,58380857,3.896679,-0.073224,-0.005902,22.171631,1.924536,5.628971,1.465739,0.01465739,0.003628,1.46939,-0.039553
665,44659.50764,166.233478,58380858,3.907792,-0.073156,-0.005639,22.171852,1.924951,5.643118,1.466055,0.01466055,0.003349,1.469455,-0.039297
666,44659.50765,166.483478,58380858,3.925232,-0.073097,-0.005541,22.171557,1.92522,5.667232,1.466187,0.01466187,0.003628,1.4697,-0.039176
667,44659.50765,166.733478,58380858,3.936038,-0.072999,-0.005179,22.171779,1.925449,5.687053,1.466413,0.01466413,0.003628,1.470111,-0.039033
668,44659.50765,166.983478,58380858,3.948489,-0.072951,-0.004982,22.171705,1.925564,5.699003,1.466499,0.01466499,0.003256,1.469755,-0.039022
669,44659.50765,167.233478,58380859,3.95877,-0.072862,-0.004818,22.171926,1.925827,5.71825,1.466731,0.01466731,0.003535,1.470286,-0.038796
670,44659.50766,167.483478,58380859,3.977032,-0.072816,-0.004686,22.171631,1.926142,5.738095,1.466879,0.01466879,0.003256,1.470149,-0.038756
671,44659.50766,167.733478,58380859,3.984396,-0.072745,-0.004588,22.171852,1.926428,5.756889,1.467058,0.01467058,0.003535,1.470646,-0.038643
672,44659.50766,167.983478,58380859,3.994011,-0.072682,-0.004292,22.171705,1.92664,5.764289,1.467138,0.01467138,0.003163,1.470307,-0.038571
673,44659.50767,168.233478,58380860,4.001989,-0.072622,-0.004292,22.171852,1.926764,5.784133,1.467385,0.01467385,0.003442,1.470768,-0.038443
674,44659.50767,168.483478,58380860,4.015438,-0.072549,-0.004029,22.171557,1.927068,5.800309,1.467454,0.01467454,0.003163,1.470718,-0.038283
675,44659.50767,168.733478,58380860,4.023374,-0.072493,-0.003832,22.171926,1.927245,5.819796,1.46753,0.0146753,0.003349,1.470878,-0.038234
676,44659.50767,168.983478,58380860,4.035838,-0.072422,-0.003799,22.171705,1.927464,5.82864,1.467822,0.01467822,0.00307,1.470958,-0.038164
677,44659.50768,169.233478,58380861,4.053966,-0.072341,-0.003569,22.172073,1.927804,5.84766,1.468056,0.01468056,0.003442,1.471398,-0.037848
678,44659.50768,169.483478,58380861,4.071178,-0.072252,-0.003306,22.171779,1.928156,5.878185,1.468355,0.01468355,0.00307,1.471426,-0.037808
679,44659.50768,169.733478,58380861,4.083773,-0.072177,-0.00324,22.172073,1.92827,5.893546,1.468461,0.01468461,0.003349,1.47181,-0.037621
680,44659.50769,169.983478,58380861,4.094815,-0.072103,-0.002813,22.171779,1.928506,5.913289,1.468706,0.01468706,0.002977,1.471683,-0.037527
681,44659.50769,170.233478,58380862,4.108091,-0.072027,-0.002714,22.172,1.92882,5.931085,1.468734,0.01468734,0.003256,1.47199,-0.037458
682,44659.50769,170.483478,58380862,4.118077,-0.071976,-0.002648,22.171852,1.929148,5.94872,1.469045,0.01469045,0.002977,1.47206,-0.037214
683,44659.50769,170.733478,58380862,4.133016,-0.071893,-0.002484,22.172221,1.929468,5.972767,1.469157,0.01469157,0.003256,1.472462,-0.037193
684,44659.5077,170.983478,58380862,4.149519,-0.071834,-0.002221,22.171852,1.929589,5.993169,1.469372,0.01469372,0.002977,1.472405,-0.036972
685,44659.5077,171.233478,58380863,4.154926,-0.071757,-0.002188,22.172221,1.929687,6.007285,1.469549,0.01469549,0.003163,1.472666,-0.036799
686,44659.5077,171.483478,58380863,4.17674,-0.071703,-0.001925,22.171852,1.930075,6.030073,1.469612,0.01469612,0.003163,1.47284,-0.036844
687,44659.50771,171.733478,58380863,4.191705,-0.071625,-0.001728,22.172221,1.930439,6.0502,1.469814,0.01469814,0.002884,1.472681,-0.036635
688,44659.50771,171.983478,58380863,4.196145,-0.071545,-0.001531,22.171926,1.930647,6.067868,1.470095,0.01470095,0.003163,1.473258,-0.036554
689,44659.50771,172.233478,58380864,4.211661,-0.071476,-0.001366,22.172221,1.930937,6.085177,1.470271,0.01470271,0.003163,1.473434,-0.036383
690,44659.50771,172.483478,58380864,4.224892,-0.071425,-0.001202,22.172,1.931052,6.100626,1.470353,0.01470353,0.002884,1.473274,-0.036326
691,44659.50772,172.733478,58380864,4.231373,-0.071384,-0.000972,22.172221,1.931322,6.113273,1.470431,0.01470431,0.002977,1.473381,-0.03629
692,44659.50772,172.983478,58380864,4.25578,-0.07129,-0.000775,22.172,1.931616,6.137545,1.470684,0.01470684,0.00307,1.473655,-0.035975
693,44659.50772,173.233478,58380865,4.271215,-0.071204,-0.000446,22.172368,1.931905,6.162911,1.470861,0.01470861,0.002791,1.473792,-0.035982
694,44659.50773,173.483478,58380865,4.284695,-0.071117,-0.00038,22.172147,1.932177,6.188066,1.471107,0.01471107,0.002884,1.473975,-0.035809
695,44659.50773,173.733478,58380865,4.294542,-0.071071,-0.000249,22.172295,1.932328,6.201254,1.471427,0.01471427,0.002791,1.474218,-0.035574
696,44659.50773,173.983478,58380865,4.306406,-0.070998,-0.00015,22.172147,1.932466,6.218979,1.471426,0.01471426,0.002977,1.474403,-0.035473
697,44659.50773,174.233478,58380866,4.313946,-0.070961,-0.000117,22.172368,1.932778,6.229647,1.471642,0.01471642,0.002698,1.47434,-0.035424
698,44659.50774,174.483478,58380866,4.326661,-0.07091,0.000146,22.172147,1.933022,6.250116,1.471766,0.01471766,0.002791,1.474435,-0.035423
699,44659.50774,174.733478,58380866,4.346179,-0.070834,0.000672,22.172368,1.93326,6.261155,1.471876,0.01471876,0.002698,1.474481,-0.03526
700,44659.50774,174.983478,58380866,4.355395,-0.070742,0.000803,22.172147,1.93355,6.292324,1.472097,0.01472097,0.002884,1.474981,-0.035077
701,44659.50775,175.233478,58380867,4.372349,-0.070664,0.001,22.172368,1.933747,6.318768,1.472399,0.01472399,0.002791,1.47519,-0.034895
702,44659.50775,175.483478,58380867,4.391215,-0.070595,0.000935,22.172221,1.934092,6.33522,1.472607,0.01472607,0.002698,1.475305,-0.034749
703,44659.50775,175.733478,58380867,4.402168,-0.070522,0.001395,22.172442,1.934369,6.354138,1.472713,0.01472713,0.002605,1.475319,-0.034675
704,44659.50776,175.983478,58380867,4.413686,-0.070476,0.001625,22.172221,1.934613,6.377086,1.472952,0.01472952,0.002698,1.475647,-0.034575
705,44659.50776,176.233478,58380868,4.434447,-0.070383,0.001592,22.172442,1.934909,6.398699,1.473116,0.01473116,0.002605,1.475658,-0.034393
706,44659.50776,176.483478,58380868,4.463947,-0.070274,0.002019,22.172368,1.935269,6.431814,1.473324,0.01473324,0.002698,1.476022,-0.034248
707,44659.50776,176.733478,58380868,4.482205,-0.07016,0.002381,22.172442,1.935819,6.471557,1.473676,0.01473676,0.002512,1.476126,-0.034001
708,44659.50777,176.983478,58380868,4.49547,-0.070074,0.002447,22.172368,1.936047,6.493969,1.473942,0.01473942,0.002512,1.476454,-0.033737
709,44659.50777,177.233478,58380869,4.481711,-0.070087,0.002381,22.172516,1.935798,6.495815,1.473957,0.01473957,0.002512,1.476482,-0.033805
710,44659.50777,177.483478,58380869,4.485039,-0.070077,0.002644,22.172295,1.93597,6.475341,1.473883,0.01473883,0.002512,1.476451,-0.03388
711,44659.50778,177.733478,58380869,4.497957,-0.070006,0.002644,22.172516,1.936241,6.493389,1.474064,0.01474064,0.002605,1.476669,-0.033789
712,44659.50778,177.983478,58380869,4.522783,-0.069916,0.00294,22.172442,1.936669,6.533947,1.474285,0.01474285,0.002419,1.476751,-0.033575
713,44659.50778,178.233478,58380870,4.5454,-0.069825,0.003104,22.172589,1.936992,6.559119,1.474655,0.01474655,0.002512,1.477167,-0.033323
714,44659.50778,178.483478,58380870,4.56269,-0.069737,0.003367,22.172442,1.937262,6.580661,1.474786,0.01474786,0.002419,1.477205,-0.033225
715,44659.50779,178.733478,58380870,4.574557,-0.069675,0.003597,22.172589,1.937417,6.601335,1.474912,0.01474912,0.002419,1.47733,-0.033137
716,44659.50779,178.983478,58380870,4.582747,-0.069596,0.003893,22.172442,1.937787,6.625792,1.475166,0.01475166,0.002326,1.477492,-0.032882
717,44659.50779,179.233478,58380871,4.603533,-0.069527,0.003959,22.172663,1.938034,6.643447,1.475295,0.01475295,0.002326,1.477621,-0.032943
718,44659.5078,179.483478,58380871,4.604179,-0.069477,0.004057,22.172516,1.938232,6.65249,1.475423,0.01475423,0.002326,1.477749,-0.032779
719,44659.5078,179.733478,58380871,4.616411,-0.069452,0.004024,22.172737,1.938439,6.662646,1.475528,0.01475528,0.002326,1.477853,-0.032599
720,44659.5078,179.983478,58380871,4.620635,-0.069433,0.004419,22.172589,1.93857,6.67891,1.475638,0.01475638,0.002233,1.477902,-0.032629
721,44659.5078,180.233478,58380872,4.63797,-0.069351,0.004386,22.172737,1.938773,6.691827,1.475828,0.01475828,0.002326,1.47807,-0.032443
722,44659.50781,180.483478,58380872,4.650613,-0.069274,0.00478,22.172589,1.939028,6.719037,1.475929,0.01475929,0.002233,1.478134,-0.032275
723,44659.50781,180.733478,58380872,4.670646,-0.069212,0.005043,22.172737,1.939356,6.73544,1.476291,0.01476291,0.002233,1.478382,-0.032169
724,44659.50781,180.983478,58380872,4.682264,-0.069138,0.005043,22.172516,1.939714,6.763299,1.476498,0.01476498,0.002233,1.478731,-0.032024
725,44659.50782,181.233478,58380873,4.692486,-0.069071,0.005043,22.172811,1.939853,6.775174,1.476529,0.01476529,0.002233,1.478762,-0.032053
726,44659.50782,181.483478,58380873,4.708473,-0.069009,0.005405,22.172589,1.939925,6.796123,1.476711,0.01476711,0.00214,1.478869,-0.031878
727,44659.50782,181.733478,58380873,4.72056,-0.068946,0.005701,22.172811,1.940309,6.815325,1.476917,0.01476917,0.00214,1.479025,-0.031756
728,44659.50782,181.983478,58380873,4.735615,-0.068879,0.005734,22.172737,1.940594,6.838752,1.476972,0.01476972,0.002047,1.479019,-0.031563
729,44659.50783,182.233478,58380874,4.74367,-0.068803,0.006062,22.172884,1.940858,6.858407,1.47721,0.0147721,0.002047,1.47934,-0.031457
730,44659.50783,182.483478,58380874,4.763374,-0.068728,0.005964,22.172811,1.941085,6.880372,1.477396,0.01477396,0.002047,1.479519,-0.031443
731,44659.50783,182.733478,58380874,4.777637,-0.068676,0.006227,22.172884,1.941166,6.906235,1.477658,0.01477658,0.00214,1.479732,-0.031262
732,44659.50784,182.983478,58380874,4.794775,-0.068603,0.006358,22.172811,1.941492,6.925743,1.477814,0.01477814,0.002047,1.479829,-0.031064
733,44659.50784,183.233478,58380875,4.806801,-0.068535,0.006424,22.172811,1.941751,6.945309,1.477922,0.01477922,0.002047,1.479969,-0.031031
734,44659.50784,183.483478,58380875,4.822932,-0.068473,0.006785,22.172884,1.942159,6.964954,1.478172,0.01478172,0.002047,1.480219,-0.030945
735,44659.50784,183.733478,58380875,4.83933,-0.068387,0.007081,22.172958,1.942357,6.990821,1.47828,0.0147828,0.001861,1.48014,-0.030763
736,44659.50785,183.983478,58380875,4.850276,-0.068312,0.007246,22.172958,1.942671,7.007056,1.478539,0.01478539,0.001861,1.480398,-0.030601
737,44659.50785,184.233478,58380876,4.867124,-0.068247,0.007509,22.173032,1.942947,7.026303,1.478759,0.01478759,0.001954,1.480653,-0.030506
738,44659.50785,184.483478,58380876,4.882451,-0.068148,0.00764,22.172958,1.943176,7.052652,1.478908,0.01478908,0.001861,1.480769,-0.030367
739,44659.50786,184.733478,58380876,4.90037,-0.068074,0.007739,22.173032,1.943421,7.077246,1.479124,0.01479124,0.001675,1.480899,-0.030215
740,44659.50786,184.983478,58380876,4.916064,-0.068005,0.008034,22.172958,1.943674,7.100027,1.479344,0.01479344,0.001768,1.481112,-0.030077
741,44659.50786,185.233478,58380877,4.921583,-0.067944,0.008199,22.173105,1.943927,7.115856,1.479483,0.01479483,0.001768,1.481313,-0.029955
742,44659.50787,185.483478,58380877,4.94359,-0.067874,0.00833,22.173032,1.944202,7.129031,1.47972,0.0147972,0.001675,1.481395,-0.029773
743,44659.50787,185.733478,58380877,4.961436,-0.067821,0.008429,22.173105,1.944448,7.160671,1.479803,0.01479803,0.001768,1.481495,-0.029715
744,44659.50787,185.983478,58380877,4.96696,-0.067738,0.008692,22.173032,1.944572,7.179735,1.480075,0.01480075,0.001675,1.481897,-0.029525
745,44659.50787,186.233478,58380878,4.988356,-0.067682,0.008725,22.173032,1.944892,7.196759,1.480096,0.01480096,0.001582,1.481722,-0.029557
746,44659.50788,186.483478,58380878,4.996664,-0.067617,0.008988,22.173105,1.945123,7.214547,1.480445,0.01480445,0.001675,1.482132,-0.029269
747,44659.50788,186.733478,58380878,5.009939,-0.067536,0.009349,22.173179,1.945471,7.233355,1.480556,0.01480556,0.001489,1.482105,-0.029146
748,44659.50788,186.983478,58380878,5.021595,-0.067503,0.009415,22.173105,1.945461,7.255895,1.480793,0.01480793,0.001582,1.482386,-0.029089
749,44659.50789,187.233478,58380879,5.012954,-0.067511,0.009119,22.173179,1.945438,7.241282,1.480661,0.01480661,0.001396,1.48211,-0.029078
