Index,Date,Time,Counter,FbLoad,Force(kN),LVDT1,LVDT2,Chain,OutputPower,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Strain Vol [-],Gemidd
737,44713.6766,184.242037,58920902,2.248138,3.085709,-0.845675,-0.861472,21.997605,0.295476,4.378792,0.15424,0.0015424,-0.020093,0.134147,0.00134147,-0.8536
738,44713.67661,184.492037,58920902,2.249112,3.109288,-0.845412,-0.861504,21.997605,0.29604,4.38403,0.154268,0.00154268,-0.019726,0.134542,0.00134542,-0.853496
739,44713.67661,184.742037,58920902,2.251525,3.118515,-0.845244,-0.861209,21.997531,0.296394,4.396259,0.154536,0.00154536,-0.019726,0.13456,0.0013456,-0.853285
740,44713.67661,184.992037,58920903,2.274444,3.121453,-0.845145,-0.861176,21.997605,0.296506,4.415105,0.154811,0.00154811,-0.020093,0.134718,0.00134718,-0.853116
741,44713.67662,185.242037,58920903,2.292366,3.134749,-0.844992,-0.86088,21.997605,0.29682,4.423937,0.154937,0.00154937,-0.019817,0.135056,0.00135056,-0.853027
742,44713.67662,185.492037,58920903,2.287223,3.149215,-0.844762,-0.860847,21.997679,0.297307,4.44565,0.155211,0.00155211,-0.020184,0.135026,0.00135026,-0.852772
743,44713.67662,185.742037,58920903,2.304066,3.147606,-0.84471,-0.861011,21.997679,0.297437,4.437578,0.155184,0.00155184,-0.019817,0.135366,0.00135366,-0.852855
744,44713.67662,185.992037,58920904,2.285292,3.140059,-0.84482,-0.860716,21.997679,0.297237,4.428779,0.155033,0.00155033,-0.020093,0.13494,0.0013494,-0.852961
745,44713.67663,186.242037,58920904,2.293266,3.176151,-0.844297,-0.860387,21.997752,0.298258,4.440162,0.155464,0.00155464,-0.019909,0.135306,0.00135306,-0.85226
746,44713.67663,186.492037,58920904,2.309217,3.168396,-0.844362,-0.860518,21.997752,0.298051,4.452515,0.155412,0.00155412,-0.020184,0.135227,0.00135227,-0.852695
747,44713.67663,186.742037,58920904,2.304266,3.159423,-0.844457,-0.860584,21.997679,0.297873,4.456656,0.155721,0.00155721,-0.019909,0.135567,0.00135567,-0.85265
748,44713.67664,186.992037,58920905,2.304087,3.177953,-0.844197,-0.859992,21.997826,0.298364,4.458021,0.155668,0.00155668,-0.020184,0.135483,0.00135483,-0.852466
749,44713.67664,187.242037,58920905,2.327412,3.18947,-0.84397,-0.859894,21.997752,0.298822,4.494582,0.156184,0.00156184,-0.019909,0.136044,0.00136044,-0.852154
750,44713.67664,187.492037,58920905,2.338694,3.199561,-0.843838,-0.859992,21.9979,0.299147,4.516091,0.156498,0.00156498,-0.020276,0.136222,0.00136222,-0.851935
751,44713.67664,187.742037,58920905,2.322628,3.166485,-0.844184,-0.859927,21.997752,0.298403,4.485507,0.156137,0.00156137,-0.020001,0.136141,0.00136141,-0.852188
752,44713.67665,187.992037,58920906,2.320041,3.203837,-0.843699,-0.85973,21.9979,0.299392,4.469198,0.156056,0.00156056,-0.020276,0.136112,0.00136112,-0.852011
753,44713.67665,188.242037,58920906,2.349221,3.205768,-0.843646,-0.859697,21.997679,0.299387,4.52266,0.156666,0.00156666,-0.020001,0.136665,0.00136665,-0.851818
754,44713.67665,188.492037,58920906,2.376679,3.246589,-0.843129,-0.859368,21.997973,0.300367,4.572952,0.157126,0.00157126,-0.020368,0.137021,0.00137021,-0.851247
755,44713.67666,188.742037,58920906,2.393396,3.251338,-0.843009,-0.859236,21.997826,0.300715,4.589693,0.157512,0.00157512,-0.020184,0.137208,0.00137208,-0.851225
756,44713.67666,188.992037,58920907,2.397843,3.240242,-0.84306,-0.859631,21.997973,0.300487,4.595218,0.15755,0.0015755,-0.020276,0.137328,0.00137328,-0.851198
757,44713.67666,189.242037,58920907,2.379641,3.207941,-0.843379,-0.859598,21.997826,0.299946,4.5549,0.157382,0.00157382,-0.020093,0.137186,0.00137186,-0.851212
758,44713.67666,189.492037,58920907,2.375114,3.242027,-0.842999,-0.859335,21.998047,0.300712,4.607815,0.157909,0.00157909,-0.020276,0.137449,0.00137449,-0.850947
759,44713.67667,189.742037,58920907,2.393078,3.270878,-0.842704,-0.858973,21.997826,0.301285,4.602491,0.157881,0.00157881,-0.02046,0.137484,0.00137484,-0.851028
760,44713.67667,189.992037,58920908,2.405676,3.277956,-0.842511,-0.858711,21.998121,0.301599,4.627026,0.158272,0.00158272,-0.020276,0.138088,0.00138088,-0.850749
761,44713.67667,190.242037,58920908,2.42953,3.259002,-0.842642,-0.859105,21.997826,0.301408,4.638531,0.158557,0.00158557,-0.020368,0.138111,0.00138111,-0.850494
762,44713.67668,190.492037,58920908,2.423003,3.283502,-0.842343,-0.858579,21.998121,0.301853,4.62692,0.158369,0.00158369,-0.02046,0.138069,0.00138069,-0.850513
763,44713.67668,190.742037,58920908,2.427057,3.284671,-0.842284,-0.85848,21.9979,0.302093,4.65224,0.158702,0.00158702,-0.020368,0.138409,0.00138409,-0.850392
764,44713.67668,190.992037,58920909,2.443428,3.315827,-0.841883,-0.857987,21.998121,0.302829,4.685207,0.159105,0.00159105,-0.020276,0.138829,0.00138829,-0.85011
765,44713.67668,191.242037,58920909,2.46444,3.304189,-0.841922,-0.857987,21.997973,0.302786,4.674623,0.159195,0.00159195,-0.020551,0.138578,0.00138578,-0.850137
766,44713.67669,191.492037,58920909,2.472936,3.334892,-0.841583,-0.857955,21.998195,0.303428,4.714778,0.159565,0.00159565,-0.020368,0.139147,0.00139147,-0.849676
767,44713.67669,191.742037,58920909,2.476307,3.341377,-0.841439,-0.857922,21.997973,0.30379,4.727825,0.159839,0.00159839,-0.020643,0.139287,0.00139287,-0.849483
768,44713.67669,191.992037,58920910,2.486117,3.346037,-0.841365,-0.857593,21.998268,0.303756,4.718079,0.159808,0.00159808,-0.02046,0.139261,0.00139261,-0.849679
769,44713.6767,192.242037,58920910,2.49924,3.348658,-0.841203,-0.857724,21.997973,0.304107,4.743973,0.160152,0.00160152,-0.020643,0.139692,0.00139692,-0.849245
770,44713.6767,192.492037,58920910,2.508319,3.353435,-0.841126,-0.857363,21.998268,0.304264,4.745358,0.160224,0.00160224,-0.020735,0.139584,0.00139584,-0.849327
771,44713.6767,192.742037,58920910,2.518481,3.374909,-0.840898,-0.857231,21.998047,0.304683,4.760135,0.160373,0.00160373,-0.020551,0.139759,0.00139759,-0.849098
772,44713.6767,192.992037,58920911,2.519625,3.386875,-0.840752,-0.8571,21.998416,0.304951,4.775586,0.160625,0.00160625,-0.020735,0.139832,0.00139832,-0.849046
773,44713.67671,193.242037,58920911,2.520992,3.346318,-0.841062,-0.857527,21.998047,0.304311,4.756939,0.160569,0.00160569,-0.020551,0.139926,0.00139926,-0.849262
774,44713.67671,193.492037,58920911,2.511297,3.403333,-0.840418,-0.856968,21.998342,0.305632,4.75689,0.160641,0.00160641,-0.020735,0.139998,0.00139998,-0.848735
775,44713.67671,193.742037,58920911,2.525118,3.365922,-0.840792,-0.857429,21.998047,0.30497,4.78835,0.160878,0.00160878,-0.020643,0.140235,0.00140235,-0.848938
776,44713.67672,193.992037,58920912,2.52479,3.39381,-0.840472,-0.857001,21.998489,0.305571,4.792789,0.161061,0.00161061,-0.020827,0.140235,0.00140235,-0.848741
777,44713.67672,194.242037,58920912,2.546075,3.403674,-0.84028,-0.856607,21.998121,0.305755,4.811166,0.161291,0.00161291,-0.020643,0.140588,0.00140588,-0.848478
778,44713.67672,194.492037,58920912,2.560022,3.382497,-0.84043,-0.85664,21.998489,0.305585,4.817309,0.161411,0.00161411,-0.020827,0.140493,0.00140493,-0.848631
779,44713.67673,194.742037,58920912,2.563293,3.407161,-0.840202,-0.856607,21.998195,0.306013,4.82215,0.161485,0.00161485,-0.020735,0.140748,0.00140748,-0.84851
780,44713.67673,194.992037,58920913,2.582624,3.419097,-0.840019,-0.856377,21.998489,0.306357,4.840578,0.16181,0.0016181,-0.020918,0.141029,0.00141029,-0.848264
781,44713.67673,195.242037,58920913,2.579674,3.434255,-0.839757,-0.85618,21.998195,0.306838,4.832754,0.161947,0.00161947,-0.020827,0.141028,0.00141028,-0.847981
782,44713.67673,195.492037,58920913,2.588778,3.441988,-0.839668,-0.856081,21.998489,0.307029,4.854853,0.16214,0.0016214,-0.020918,0.14133,0.0014133,-0.84791
783,44713.67674,195.742037,58920913,2.599793,3.460274,-0.839471,-0.856015,21.998195,0.307362,4.891608,0.162489,0.00162489,-0.020827,0.141555,0.00141555,-0.847741
784,44713.67674,195.992037,58920914,2.605325,3.441414,-0.839636,-0.855982,21.998563,0.307154,4.865198,0.162256,0.00162256,-0.020918,0.141323,0.00141323,-0.847915
785,44713.67674,196.242037,58920914,2.59548,3.432651,-0.839637,-0.855949,21.998195,0.307069,4.866618,0.16233,0.0016233,-0.020827,0.141503,0.00141503,-0.847853
786,44713.67675,196.492037,58920914,2.600569,3.451298,-0.839386,-0.855917,21.998563,0.307563,4.891906,0.162627,0.00162627,-0.020827,0.141801,0.00141801,-0.847682
787,44713.67675,196.742037,58920914,2.640663,3.484797,-0.83895,-0.855489,21.998342,0.308435,4.931354,0.163175,0.00163175,-0.02101,0.142237,0.00142237,-0.847261
788,44713.67675,196.992037,58920915,2.650381,3.488153,-0.838915,-0.855292,21.998637,0.308546,4.93949,0.163304,0.00163304,-0.02101,0.142289,0.00142289,-0.847171
789,44713.67675,197.242037,58920915,2.664491,3.510499,-0.838598,-0.855489,21.998342,0.309147,4.952406,0.16368,0.0016368,-0.02101,0.142618,0.00142618,-0.846906
790,44713.67676,197.492037,58920915,2.671828,3.517834,-0.838462,-0.855161,21.998637,0.309422,4.94676,0.163594,0.00163594,-0.021102,0.142676,0.00142676,-0.846789
791,44713.67676,197.742037,58920915,2.674508,3.492906,-0.838656,-0.855095,21.998342,0.309044,4.957982,0.163718,0.00163718,-0.02101,0.142708,0.00142708,-0.846881
792,44713.67676,197.992037,58920916,2.676334,3.521416,-0.838356,-0.854799,21.99871,0.309536,4.959476,0.163775,0.00163775,-0.021102,0.142673,0.00142673,-0.846614
793,44713.67677,198.242037,58920916,2.67761,3.527898,-0.838241,-0.854931,21.998416,0.309773,4.985121,0.164102,0.00164102,-0.021102,0.143038,0.00143038,-0.846504
794,44713.67677,198.492037,58920916,2.68102,3.526651,-0.838246,-0.854898,21.998784,0.309823,4.998089,0.164255,0.00164255,-0.021102,0.143154,0.00143154,-0.846505
795,44713.67677,198.742037,58920916,2.682853,3.543761,-0.837956,-0.854306,21.998489,0.31036,5.003463,0.164391,0.00164391,-0.021194,0.143232,0.00143232,-0.846322
796,44713.67677,198.992037,58920917,2.729815,3.563064,-0.837675,-0.854273,21.998784,0.310831,5.024078,0.164915,0.00164915,-0.021194,0.143736,0.00143736,-0.845956
797,44713.67678,199.242037,58920917,2.727273,3.553527,-0.837755,-0.854536,21.998416,0.310688,5.016542,0.164845,0.00164845,-0.021194,0.143713,0.00143713,-0.846049
798,44713.67678,199.492037,58920917,2.723394,3.586638,-0.83731,-0.854076,21.998858,0.311567,5.069807,0.165367,0.00165367,-0.021285,0.144083,0.00144083,-0.84577
799,44713.67678,199.742037,58920917,2.748822,3.594456,-0.837236,-0.853846,21.998637,0.311698,5.08986,0.165507,0.00165507,-0.021285,0.144221,0.00144221,-0.845723
800,44713.67679,199.992037,58920918,2.756654,3.588284,-0.837199,-0.853813,21.998858,0.311785,5.077277,0.165581,0.00165581,-0.021285,0.144295,0.00144295,-0.845587
801,44713.67679,200.242037,58920918,2.755063,3.598637,-0.836999,-0.853616,21.998563,0.312173,5.098452,0.165867,0.00165867,-0.021285,0.144575,0.00144575,-0.845376
802,44713.67679,200.492037,58920918,2.777934,3.597477,-0.836958,-0.853484,21.998932,0.312325,5.096848,0.166007,0.00166007,-0.021377,0.14469,0.0014469,-0.845435
803,44713.67679,200.742037,58920918,2.763839,3.595999,-0.836937,-0.853681,21.998563,0.312221,5.093938,0.165913,0.00165913,-0.021377,0.144581,0.00144581,-0.845344
804,44713.6768,200.992037,58920919,2.772414,3.606276,-0.836787,-0.85332,21.998932,0.312565,5.115356,0.166239,0.00166239,-0.021285,0.144954,0.00144954,-0.845071
805,44713.6768,201.242037,58920919,2.781516,3.628174,-0.836519,-0.853221,21.998637,0.313055,5.13452,0.166488,0.00166488,-0.021377,0.145019,0.00145019,-0.844942
806,44713.6768,201.492037,58920919,2.795257,3.618979,-0.836602,-0.853123,21.999005,0.312925,5.121151,0.166439,0.00166439,-0.021377,0.145088,0.00145088,-0.844958
807,44713.67681,201.742037,58920919,2.812345,3.620874,-0.836517,-0.853188,21.99871,0.313089,5.140157,0.166676,0.00166676,-0.021377,0.145297,0.00145297,-0.844812
808,44713.67681,201.992037,58920920,2.818458,3.697162,-0.835677,-0.852465,21.999079,0.314665,5.173162,0.167104,0.00167104,-0.021469,0.145635,0.00145635,-0.844386
809,44713.67681,202.242037,58920920,2.829979,3.633835,-0.836265,-0.852925,21.99871,0.313509,5.136972,0.166849,0.00166849,-0.021469,0.145456,0.00145456,-0.844689
810,44713.67681,202.492037,58920920,2.811106,3.66625,-0.835872,-0.852958,21.999005,0.314238,5.165362,0.167158,0.00167158,-0.021469,0.145689,0.00145689,-0.844411
811,44713.67682,202.742037,58920920,2.82593,3.653057,-0.836002,-0.85263,21.99871,0.314021,5.163414,0.167231,0.00167231,-0.021469,0.145762,0.00145762,-0.844406
812,44713.67682,202.992037,58920921,2.832193,3.677446,-0.835732,-0.852794,21.999079,0.31462,5.189224,0.167463,0.00167463,-0.021561,0.145897,0.00145897,-0.844255
813,44713.67682,203.242037,58920921,2.84263,3.694061,-0.835565,-0.852531,21.998784,0.314848,5.229364,0.167922,0.00167922,-0.021561,0.146361,0.00146361,-0.8439
814,44713.67683,203.492037,58920921,2.854016,3.716141,-0.835186,-0.852104,21.999153,0.315552,5.243125,0.168147,0.00168147,-0.021652,0.146592,0.00146592,-0.843712
815,44713.67683,203.742037,58920921,2.869761,3.695529,-0.835401,-0.852137,21.998784,0.3151,5.243741,0.168274,0.00168274,-0.021652,0.146621,0.00146621,-0.843827
816,44713.67683,203.992037,58920922,2.867729,3.709784,-0.83524,-0.852235,21.999153,0.315419,5.230666,0.168202,0.00168202,-0.021652,0.146502,0.00146502,-0.843711
817,44713.67683,204.242037,58920922,2.891628,3.722727,-0.835036,-0.851906,21.998784,0.315906,5.243335,0.168463,0.00168463,-0.021652,0.146795,0.00146795,-0.843506
818,44713.67684,204.492037,58920922,2.907774,3.73227,-0.834764,-0.851709,21.999153,0.316362,5.290946,0.168885,0.00168885,-0.021744,0.147141,0.00147141,-0.843158
819,44713.67684,204.742037,58920922,2.907142,3.728341,-0.834806,-0.851709,21.998932,0.316236,5.281309,0.168917,0.00168917,-0.021652,0.14726,0.0014726,-0.843242
820,44713.67684,204.992037,58920923,2.91361,3.747788,-0.834663,-0.851578,21.999226,0.316578,5.302652,0.169237,0.00169237,-0.021744,0.147493,0.00147493,-0.842927
821,44713.67685,205.242037,58920923,2.90028,3.745778,-0.834574,-0.851315,21.999005,0.316764,5.294209,0.169108,0.00169108,-0.021744,0.147272,0.00147272,-0.843108
822,44713.67685,205.492037,58920923,2.919834,3.763881,-0.83436,-0.851545,21.999226,0.317129,5.327959,0.169459,0.00169459,-0.021744,0.147715,0.00147715,-0.842769
823,44713.67685,205.742037,58920923,2.938487,3.763164,-0.834325,-0.851052,21.999005,0.317225,5.323227,0.169556,0.00169556,-0.021836,0.147678,0.00147678,-0.842824
824,44713.67686,205.992037,58920924,2.94357,3.786493,-0.834091,-0.851118,21.9993,0.317662,5.336849,0.169696,0.00169696,-0.021652,0.148041,0.00148041,-0.842696
825,44713.67686,206.242037,58920924,2.947178,3.785719,-0.834074,-0.851348,21.999005,0.317691,5.344383,0.169852,0.00169852,-0.021928,0.147981,0.00147981,-0.842548
826,44713.67686,206.492037,58920924,2.939597,3.777728,-0.83408,-0.850789,21.999374,0.317687,5.337161,0.169875,0.00169875,-0.021836,0.148039,0.00148039,-0.842571
827,44713.67686,206.742037,58920924,2.94203,3.783305,-0.833961,-0.850756,21.999153,0.317885,5.343628,0.169862,0.00169862,-0.021928,0.147916,0.00147916,-0.84258
828,44713.67687,206.992037,58920925,2.968139,3.815198,-0.833589,-0.850822,21.999374,0.318667,5.382367,0.170337,0.00170337,-0.021836,0.148593,0.00148593,-0.842097
829,44713.67687,207.242037,58920925,2.977316,3.819363,-0.833513,-0.850427,21.999153,0.318809,5.40189,0.170603,0.00170603,-0.022019,0.148675,0.00148675,-0.842167
830,44713.67687,207.492037,58920925,2.988661,3.828604,-0.833347,-0.850263,21.999374,0.319099,5.405434,0.170722,0.00170722,-0.021928,0.148781,0.00148781,-0.841978
831,44713.67688,207.742037,58920925,2.993422,3.815877,-0.833425,-0.850592,21.999153,0.31896,5.406621,0.170797,0.00170797,-0.022019,0.148778,0.00148778,-0.84199
832,44713.67688,207.992037,58920926,3.001375,3.875352,-0.832783,-0.849836,21.999448,0.320135,5.429701,0.171202,0.00171202,-0.022019,0.149098,0.00149098,-0.841445
833,44713.67688,208.242037,58920926,3.029,3.821937,-0.833259,-0.850132,21.999226,0.319358,5.440159,0.171498,0.00171498,-0.022019,0.149203,0.00149203,-0.841754
834,44713.67688,208.492037,58920926,3.026145,3.843951,-0.832968,-0.849967,21.999448,0.319853,5.464106,0.171554,0.00171554,-0.021928,0.149592,0.00149592,-0.8413
835,44713.67689,208.742037,58920926,3.023471,3.874533,-0.832669,-0.849901,21.999226,0.320444,5.451029,0.17153,0.0017153,-0.022111,0.149419,0.00149419,-0.841412
836,44713.67689,208.992037,58920927,3.028912,3.878251,-0.83263,-0.849408,21.999595,0.32063,5.483909,0.171874,0.00171874,-0.022295,0.149699,0.00149699,-0.841281
837,44713.67689,209.242037,58920927,3.033702,3.88908,-0.832434,-0.849441,21.9993,0.320961,5.494111,0.172024,0.00172024,-0.022019,0.149937,0.00149937,-0.840944
838,44713.6769,209.492037,58920927,3.065279,3.885983,-0.832424,-0.849441,21.999521,0.320886,5.514573,0.172306,0.00172306,-0.022386,0.149924,0.00149924,-0.840895
839,44713.6769,209.742037,58920927,3.07052,3.901649,-0.832201,-0.849375,21.999374,0.321313,5.517919,0.172412,0.00172412,-0.022295,0.150117,0.00150117,-0.840903
840,44713.6769,209.992037,58920928,3.066115,3.895249,-0.832241,-0.84931,21.999669,0.321314,5.489844,0.172251,0.00172251,-0.022111,0.1502,0.001502,-0.840803
841,44713.6769,210.242037,58920928,3.08243,3.925664,-0.831905,-0.849113,21.9993,0.321998,5.539876,0.172809,0.00172809,-0.022386,0.150454,0.00150454,-0.840495
842,44713.67691,210.492037,58920928,3.085032,3.928473,-0.831813,-0.849014,21.999669,0.322105,5.542417,0.172905,0.00172905,-0.022295,0.150573,0.00150573,-0.840412
843,44713.67691,210.742037,58920928,3.101462,3.925998,-0.831762,-0.848685,21.999374,0.32219,5.552826,0.173032,0.00173032,-0.022111,0.150889,0.00150889,-0.840384
844,44713.67691,210.992037,58920929,3.093219,3.934806,-0.831676,-0.84885,21.999669,0.322319,5.551133,0.173043,0.00173043,-0.022386,0.150835,0.00150835,-0.840228
845,44713.67692,211.242037,58920929,3.088169,3.92187,-0.831784,-0.848915,21.999374,0.32215,5.567741,0.173236,0.00173236,-0.022203,0.150943,0.00150943,-0.840218
846,44713.67692,211.492037,58920929,3.102829,3.948252,-0.831404,-0.848422,21.999742,0.322849,5.58046,0.17361,0.0017361,-0.022386,0.151132,0.00151132,-0.839956
847,44713.67692,211.742037,58920929,3.107185,3.94307,-0.831443,-0.848652,21.999448,0.322846,5.584288,0.173535,0.00173535,-0.022203,0.151309,0.00151309,-0.839921
848,44713.67692,211.992037,58920930,3.130843,3.967798,-0.831136,-0.848455,21.999742,0.323293,5.595863,0.173737,0.00173737,-0.022203,0.151534,0.00151534,-0.839842
849,44713.67693,212.242037,58920930,3.145945,3.970348,-0.831072,-0.848061,21.999595,0.323537,5.610952,0.173851,0.00173851,-0.02257,0.151472,0.00151472,-0.839654
850,44713.67693,212.492037,58920930,3.153045,3.962202,-0.831174,-0.848357,21.999742,0.323341,5.603006,0.173951,0.00173951,-0.022295,0.151558,0.00151558,-0.839718
851,44713.67693,212.742037,58920930,3.156244,3.991541,-0.830826,-0.848028,21.999521,0.324001,5.635789,0.174294,0.00174294,-0.02257,0.15174,0.0015174,-0.839526
852,44713.67694,212.992037,58920931,3.169664,4.014614,-0.830525,-0.847798,21.999816,0.324497,5.660105,0.174524,0.00174524,-0.022386,0.151971,0.00151971,-0.8393
853,44713.67694,213.242037,58920931,3.170245,3.998862,-0.830674,-0.847798,21.999595,0.324338,5.656041,0.174543,0.00174543,-0.02257,0.152083,0.00152083,-0.839377
854,44713.67694,213.492037,58920931,3.196323,4.036864,-0.830186,-0.847502,21.99989,0.32518,5.708426,0.175227,0.00175227,-0.022386,0.15284,0.0015284,-0.838825
855,44713.67694,213.742037,58920931,3.218699,4.023774,-0.830215,-0.847272,21.999595,0.325141,5.715797,0.175373,0.00175373,-0.022662,0.15262,0.0015262,-0.838835
856,44713.67695,213.992037,58920932,3.226233,4.056442,-0.829864,-0.847239,21.99989,0.325776,5.73713,0.17563,0.0017563,-0.022478,0.153152,0.00153152,-0.838543
857,44713.67695,214.242037,58920932,3.231781,4.068151,-0.829654,-0.847107,21.999742,0.326291,5.742646,0.175807,0.00175807,-0.022753,0.153198,0.00153198,-0.838318
858,44713.67695,214.492037,58920932,3.256634,4.070031,-0.829638,-0.846877,21.999964,0.326316,5.757077,0.175916,0.00175916,-0.02257,0.153346,0.00153346,-0.838342
859,44713.67696,214.742037,58920932,3.256037,4.084883,-0.829435,-0.846812,21.999742,0.326657,5.751624,0.176057,0.00176057,-0.022845,0.153357,0.00153357,-0.838142
860,44713.67696,214.992037,58920933,3.262092,4.071568,-0.829481,-0.84691,21.99989,0.326519,5.763273,0.17624,0.0017624,-0.02257,0.153616,0.00153616,-0.838115
861,44713.67696,215.242037,58920933,3.265979,4.089482,-0.829309,-0.84668,21.999816,0.326831,5.769169,0.17624,0.0017624,-0.022753,0.15352,0.0015352,-0.838149
862,44713.67697,215.492037,58920933,3.268774,4.097585,-0.829125,-0.846647,22.000037,0.327093,5.77764,0.176585,0.00176585,-0.022662,0.153934,0.00153934,-0.83786
863,44713.67697,215.742037,58920933,3.267528,4.099966,-0.829005,-0.846483,21.999816,0.327412,5.788609,0.176681,0.00176681,-0.022845,0.153942,0.00153942,-0.837733
864,44713.67697,215.992037,58920934,3.293221,4.119635,-0.828778,-0.846154,22.000111,0.327841,5.825802,0.177035,0.00177035,-0.022937,0.15419,0.0015419,-0.837559
865,44713.67697,216.242037,58920934,3.300198,4.124103,-0.828682,-0.846056,21.99989,0.328038,5.83928,0.17739,0.0017739,-0.022753,0.154636,0.00154636,-0.837474
866,44713.67698,216.492037,58920934,3.314783,4.13444,-0.828541,-0.845793,22.000185,0.328335,5.849986,0.177403,0.00177403,-0.022937,0.154486,0.00154486,-0.837301
867,44713.67698,216.742037,58920934,3.318549,4.139838,-0.828429,-0.845727,21.99989,0.32844,5.849633,0.177457,0.00177457,-0.023029,0.154621,0.00154621,-0.837264
868,44713.67698,216.992037,58920935,3.321486,4.164012,-0.828186,-0.845595,22.000258,0.328897,5.875346,0.17786,0.0017786,-0.022845,0.15498,0.0015498,-0.837006
869,44713.67699,217.242037,58920935,3.311831,4.142515,-0.828359,-0.845891,21.99989,0.328724,5.850467,0.177637,0.00177637,-0.023029,0.154787,0.00154787,-0.836948
870,44713.67699,217.492037,58920935,3.325738,4.150355,-0.828216,-0.845563,22.000258,0.329099,5.872197,0.177958,0.00177958,-0.023029,0.154976,0.00154976,-0.836881
871,44713.67699,217.742037,58920935,3.340151,4.175402,-0.827893,-0.845595,21.999964,0.329483,5.904145,0.178249,0.00178249,-0.022937,0.155401,0.00155401,-0.836626
872,44713.67699,217.992037,58920936,3.35203,4.157568,-0.828058,-0.845563,22.000185,0.329235,5.903457,0.178293,0.00178293,-0.02312,0.155356,0.00155356,-0.83669
873,44713.677,218.242037,58920936,3.357449,4.172643,-0.827871,-0.845563,21.999964,0.329687,5.906844,0.178493,0.00178493,-0.022937,0.155434,0.00155434,-0.83645
874,44713.677,218.492037,58920936,3.354225,4.209678,-0.827459,-0.844971,22.000258,0.330478,5.938699,0.17885,0.0017885,-0.023212,0.155759,0.00155759,-0.836204
875,44713.677,218.742037,58920936,3.38468,4.201184,-0.827395,-0.844872,22.000037,0.330459,5.967403,0.179118,0.00179118,-0.023029,0.15609,0.0015609,-0.836101
876,44713.67701,218.992037,58920937,3.407961,4.213282,-0.827275,-0.844708,22.000332,0.330738,5.965269,0.179136,0.00179136,-0.023212,0.155924,0.00155924,-0.836088
877,44713.67701,219.242037,58920937,3.419696,4.228385,-0.827093,-0.844609,22.000111,0.331091,5.986797,0.17941,0.0017941,-0.02312,0.156377,0.00156377,-0.8359
878,44713.67701,219.492037,58920937,3.429226,4.223363,-0.827146,-0.844708,22.000479,0.331073,5.993654,0.179469,0.00179469,-0.023304,0.156282,0.00156282,-0.835867
879,44713.67701,219.742037,58920937,3.411434,4.219186,-0.827154,-0.844774,22.000111,0.330949,5.975622,0.179499,0.00179499,-0.02312,0.156419,0.00156419,-0.835834
880,44713.67702,219.992037,58920938,3.409354,4.233238,-0.826954,-0.844708,22.000479,0.331329,5.995185,0.179642,0.00179642,-0.023304,0.156317,0.00156317,-0.835749
881,44713.67702,220.242037,58920938,3.404213,4.238288,-0.826883,-0.844314,22.000111,0.331582,6.000004,0.179751,0.00179751,-0.023212,0.156539,0.00156539,-0.835658
882,44713.67702,220.492037,58920938,3.436695,4.252431,-0.826654,-0.844412,22.000406,0.331849,6.02404,0.180103,0.00180103,-0.023304,0.156797,0.00156797,-0.835413
883,44713.67703,220.742037,58920938,3.450155,4.281198,-0.826361,-0.843689,22.000185,0.332488,6.029666,0.180211,0.00180211,-0.023212,0.156837,0.00156837,-0.835198
884,44713.67703,220.992037,58920939,3.478164,4.294807,-0.82606,-0.843788,22.000479,0.333091,6.067524,0.180806,0.00180806,-0.023487,0.157338,0.00157338,-0.83492
885,44713.67703,221.242037,58920939,3.479386,4.308127,-0.825935,-0.843525,22.000258,0.333322,6.069449,0.180747,0.00180747,-0.023304,0.157443,0.00157443,-0.834907
886,44713.67703,221.492037,58920939,3.492928,4.290268,-0.82601,-0.843525,22.000627,0.333156,6.088585,0.180981,0.00180981,-0.023487,0.157528,0.00157528,-0.834878
887,44713.67704,221.742037,58920939,3.496186,4.319415,-0.825756,-0.843229,22.000185,0.333594,6.089628,0.181142,0.00181142,-0.023304,0.157809,0.00157809,-0.834599
888,44713.67704,221.992037,58920940,3.505738,4.328845,-0.825578,-0.843327,22.000553,0.334104,6.115701,0.181372,0.00181372,-0.023579,0.157975,0.00157975,-0.834396
889,44713.67704,222.242037,58920940,3.513933,4.327211,-0.825534,-0.84313,22.000258,0.334046,6.118724,0.181443,0.00181443,-0.023579,0.157938,0.00157938,-0.834519
890,44713.67705,222.492037,58920940,3.512913,4.33787,-0.825449,-0.842867,22.000701,0.334299,6.110131,0.181326,0.00181326,-0.023396,0.158009,0.00158009,-0.83437
891,44713.67705,222.742037,58920940,3.513247,4.308751,-0.825728,-0.843327,22.000258,0.333783,6.127927,0.181671,0.00181671,-0.023671,0.158022,0.00158022,-0.834412
892,44713.67705,222.992037,58920941,3.500327,4.332787,-0.825409,-0.842966,22.000701,0.334395,6.099951,0.181463,0.00181463,-0.023579,0.157884,0.00157884,-0.834459
893,44713.67705,223.242037,58920941,3.519989,4.331594,-0.825383,-0.842966,22.000332,0.334364,6.134994,0.181912,0.00181912,-0.023487,0.158366,0.00158366,-0.834186
