Index,Date,Time,Counter,FbLoad,Force(kN),LVDT1,LVDT2,Chain,OutputPower,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Gemidd
403,44714.40363,100.678701,58983717,0.787243,0.390283,-0.861703,-0.862786,22.181434,0.278418,0.552374,0.141739,0.00141739,-0.249003,-0.107172,-0.862266
404,44714.40363,100.928701,58983717,0.780566,0.392115,-0.861555,-0.862523,22.181729,0.27875,0.553135,0.141979,0.00141979,-0.248727,-0.106752,-0.862101
405,44714.40364,101.178701,58983718,0.797629,0.400982,-0.861413,-0.862425,22.181361,0.278986,0.561167,0.142223,0.00142223,-0.249003,-0.106752,-0.862008
406,44714.40364,101.428701,58983718,0.799317,0.397574,-0.861273,-0.862326,22.181656,0.279264,0.563033,0.142303,0.00142303,-0.248727,-0.106422,-0.86181
407,44714.40364,101.678701,58983718,0.795678,0.400916,-0.861178,-0.86203,22.181434,0.279625,0.572558,0.142674,0.00142674,-0.249094,-0.106415,-0.861608
408,44714.40365,101.928701,58983718,0.804988,0.408667,-0.861018,-0.86203,22.181729,0.279901,0.574111,0.142787,0.00142787,-0.249094,-0.106301,-0.861532
409,44714.40365,102.178701,58983719,0.815831,0.412842,-0.860882,-0.861735,22.181508,0.280147,0.58175,0.14291,0.0014291,-0.248727,-0.105817,-0.861411
410,44714.40365,102.428701,58983719,0.79986,0.419233,-0.86075,-0.861833,22.181729,0.28035,0.584464,0.143164,0.00143164,-0.249003,-0.10593,-0.861266
411,44714.40366,102.678701,58983719,0.811186,0.423988,-0.860621,-0.861735,22.181508,0.280582,0.596312,0.143269,0.00143269,-0.249003,-0.105616,-0.861113
412,44714.40366,102.928701,58983719,0.818182,0.425438,-0.860515,-0.861307,22.181729,0.280849,0.603081,0.14339,0.0014339,-0.248819,-0.105345,-0.861111
413,44714.40366,103.178701,58983720,0.836032,0.424006,-0.860357,-0.861307,22.181434,0.281106,0.601915,0.143761,0.00143761,-0.249003,-0.105221,-0.860836
414,44714.40366,103.428701,58983720,0.835535,0.432594,-0.860272,-0.861472,22.181803,0.281445,0.607495,0.143861,0.00143861,-0.249094,-0.105187,-0.860873
415,44714.40367,103.678701,58983720,0.823325,0.430429,-0.860199,-0.861307,22.181508,0.281494,0.615429,0.143904,0.00143904,-0.248819,-0.104947,-0.860773
416,44714.40367,103.928701,58983720,0.823268,0.427441,-0.860248,-0.861373,22.181729,0.281464,0.609478,0.143992,0.00143992,-0.249094,-0.105091,-0.860689
417,44714.40367,104.178701,58983721,0.815922,0.424726,-0.860215,-0.861209,22.181508,0.281431,0.603653,0.14398,0.0014398,-0.248819,-0.105055,-0.860849
418,44714.40368,104.428701,58983721,0.818873,0.434662,-0.860094,-0.861176,22.181729,0.281679,0.612226,0.143954,0.00143954,-0.249094,-0.105036,-0.860579
419,44714.40368,104.678701,58983721,0.824343,0.440646,-0.859967,-0.860847,22.181508,0.28204,0.616643,0.14424,0.0014424,-0.248911,-0.104612,-0.860475
420,44714.40368,104.928701,58983721,0.833196,0.441982,-0.859824,-0.860781,22.181803,0.282233,0.62974,0.144383,0.00144383,-0.249186,-0.104793,-0.86044
421,44714.40368,105.178701,58983722,0.833,0.44148,-0.859654,-0.860518,22.181508,0.282461,0.628031,0.144628,0.00144628,-0.248819,-0.104191,-0.860187
422,44714.40369,105.428701,58983722,0.841059,0.450756,-0.859525,-0.860683,22.181729,0.282725,0.631721,0.144793,0.00144793,-0.249186,-0.104393,-0.860129
423,44714.40369,105.678701,58983722,0.847366,0.458049,-0.859375,-0.860387,22.181582,0.283042,0.647636,0.144988,0.00144988,-0.248819,-0.103878,-0.859887
424,44714.40369,105.928701,58983722,0.843998,0.460499,-0.85924,-0.860321,22.181803,0.28328,0.653495,0.14518,0.0014518,-0.249094,-0.103943,-0.859813
425,44714.4037,106.178701,58983723,0.847,0.46214,-0.859115,-0.860157,22.181508,0.283474,0.65588,0.145503,0.00145503,-0.248911,-0.103408,-0.859632
426,44714.4037,106.428701,58983723,0.849002,0.470672,-0.858968,-0.859992,22.181729,0.283925,0.660349,0.145659,0.00145659,-0.249186,-0.103527,-0.859576
427,44714.4037,106.678701,58983723,0.868914,0.477114,-0.858805,-0.859861,22.181508,0.284248,0.668572,0.145869,0.00145869,-0.248911,-0.103042,-0.859366
428,44714.4037,106.928701,58983723,0.875916,0.476386,-0.858705,-0.859762,22.181803,0.28451,0.676129,0.145978,0.00145978,-0.249094,-0.103182,-0.859299
429,44714.40371,107.178701,58983724,0.860565,0.478636,-0.858536,-0.859467,22.181508,0.284705,0.678866,0.146278,0.00146278,-0.248911,-0.102803,-0.859065
430,44714.40371,107.428701,58983724,0.87573,0.481314,-0.858357,-0.859269,22.181803,0.284929,0.678599,0.146481,0.00146481,-0.249186,-0.102705,-0.858947
431,44714.40371,107.678701,58983724,0.880779,0.493517,-0.858229,-0.859401,22.181582,0.285333,0.685661,0.146747,0.00146747,-0.248911,-0.102192,-0.858756
432,44714.40372,107.928701,58983724,0.886197,0.489822,-0.858097,-0.859434,22.181803,0.285521,0.696186,0.14687,0.0014687,-0.249094,-0.102153,-0.85856
433,44714.40372,108.178701,58983725,0.898412,0.493162,-0.857963,-0.859138,22.181582,0.285691,0.699952,0.14696,0.0014696,-0.249186,-0.102269,-0.858517
434,44714.40372,108.428701,58983725,0.889829,0.497551,-0.857829,-0.859072,22.181877,0.285953,0.700572,0.147107,0.00147107,-0.249003,-0.101808,-0.858509
435,44714.40372,108.678701,58983725,0.895688,0.505368,-0.857725,-0.859072,22.181582,0.286296,0.709126,0.147362,0.00147362,-0.249094,-0.10177,-0.85833
436,44714.40373,108.928701,58983725,0.897121,0.50844,-0.857608,-0.858743,22.181803,0.286454,0.722153,0.147445,0.00147445,-0.249094,-0.101677,-0.858272
437,44714.40373,109.178701,58983726,0.909621,0.508511,-0.857469,-0.858678,22.181508,0.286626,0.719426,0.147707,0.00147707,-0.248911,-0.101249,-0.858121
438,44714.40373,109.428701,58983726,0.905625,0.511782,-0.857345,-0.858448,22.181803,0.286989,0.72715,0.147771,0.00147771,-0.249186,-0.101377,-0.858044
439,44714.40374,109.678701,58983726,0.913992,0.519212,-0.857232,-0.858448,22.181582,0.287221,0.729045,0.147955,0.00147955,-0.249278,-0.101252,-0.857915
440,44714.40374,109.928701,58983726,0.912723,0.52899,-0.857106,-0.858185,22.181877,0.287441,0.73607,0.14822,0.0014822,-0.249003,-0.100927,-0.85773
441,44714.40374,110.178701,58983727,0.909737,0.527294,-0.856977,-0.858185,22.181582,0.287596,0.740021,0.148398,0.00148398,-0.249186,-0.10075,-0.857605
442,44714.40374,110.428701,58983727,0.933468,0.533132,-0.856847,-0.858119,22.181877,0.287798,0.750119,0.148486,0.00148486,-0.249003,-0.100425,-0.857465
443,44714.40375,110.678701,58983727,0.924235,0.530876,-0.85672,-0.85802,22.181582,0.288096,0.753365,0.148632,0.00148632,-0.249186,-0.100554,-0.857446
444,44714.40375,110.928701,58983727,0.920893,0.536541,-0.856597,-0.857757,22.18195,0.28848,0.761859,0.14891,0.0014891,-0.249094,-0.100184,-0.85723
445,44714.40375,111.178701,58983728,0.936765,0.545048,-0.856489,-0.857659,22.181656,0.288537,0.766076,0.148942,0.00148942,-0.249094,-0.100177,-0.857123
446,44714.40376,111.428701,58983728,0.934727,0.539986,-0.856355,-0.857823,22.181877,0.288759,0.762996,0.149155,0.00149155,-0.249186,-0.100032,-0.857076
447,44714.40376,111.678701,58983728,0.950741,0.551885,-0.856257,-0.857724,22.181656,0.288963,0.773096,0.149306,0.00149306,-0.249003,-0.09978,-0.85697
448,44714.40376,111.928701,58983728,0.942987,0.554449,-0.856122,-0.857264,22.181877,0.289407,0.784549,0.149456,0.00149456,-0.249278,-0.099763,-0.856823
449,44714.40376,112.178701,58983729,0.955011,0.557033,-0.855961,-0.857166,22.181582,0.289695,0.783026,0.149733,0.00149733,-0.249094,-0.099426,-0.85667
450,44714.40377,112.428701,58983729,0.953763,0.55914,-0.855814,-0.857297,22.181877,0.289894,0.791888,0.149878,0.00149878,-0.249278,-0.099341,-0.856451
451,44714.40377,112.678701,58983729,0.952761,0.564066,-0.85566,-0.8571,22.181729,0.29012,0.798809,0.150037,0.00150037,-0.249094,-0.099057,-0.856459
452,44714.40377,112.928701,58983729,0.971836,0.570174,-0.855501,-0.857034,22.18195,0.290449,0.805557,0.150351,0.00150351,-0.249278,-0.098991,-0.85622
453,44714.40378,113.178701,58983730,0.981058,0.580528,-0.855361,-0.856738,22.181656,0.290714,0.816678,0.150626,0.00150626,-0.249094,-0.098468,-0.856013
454,44714.40378,113.428701,58983730,0.986688,0.585321,-0.855219,-0.856673,22.182024,0.290946,0.828008,0.150785,0.00150785,-0.249278,-0.098555,-0.855913
455,44714.40378,113.678701,58983730,0.990086,0.586409,-0.855045,-0.856541,22.181656,0.291248,0.830927,0.151035,0.00151035,-0.249186,-0.098114,-0.855759
456,44714.40379,113.928701,58983730,0.985259,0.59918,-0.854914,-0.856443,22.18195,0.291586,0.839745,0.151127,0.00151127,-0.24937,-0.098133,-0.855724
457,44714.40379,114.178701,58983731,0.991592,0.600264,-0.854799,-0.856344,22.181729,0.291794,0.842492,0.151291,0.00151291,-0.249094,-0.097877,-0.85558
458,44714.40379,114.428701,58983731,0.989604,0.604224,-0.85465,-0.856048,22.18195,0.292119,0.851846,0.151503,0.00151503,-0.24937,-0.097867,-0.855468
459,44714.40379,114.678701,58983731,0.994204,0.607386,-0.854504,-0.856114,22.181656,0.292393,0.857395,0.151673,0.00151673,-0.249278,-0.09758,-0.855313
460,44714.4038,114.928701,58983731,1.000531,0.614089,-0.854383,-0.855949,22.182024,0.292665,0.864205,0.15188,0.0015188,-0.24937,-0.097427,-0.85506
461,44714.4038,115.178701,58983732,1.007554,0.616935,-0.854256,-0.855588,22.181729,0.292849,0.873978,0.152103,0.00152103,-0.24937,-0.097237,-0.855011
462,44714.4038,115.428701,58983732,1.010507,0.620503,-0.854135,-0.855785,22.18195,0.293038,0.875342,0.152186,0.00152186,-0.249186,-0.09704,-0.854954
463,44714.40381,115.678701,58983732,1.008037,0.620751,-0.854023,-0.855654,22.181803,0.293328,0.874638,0.152497,0.00152497,-0.24937,-0.096873,-0.854716
464,44714.40381,115.928701,58983732,1.010969,0.630196,-0.853885,-0.855358,22.182024,0.293664,0.882187,0.152569,0.00152569,-0.24937,-0.096783,-0.854673
465,44714.40381,116.178701,58983733,1.0153,0.626144,-0.853737,-0.855292,22.181803,0.293921,0.893965,0.152732,0.00152732,-0.249186,-0.096524,-0.854517
466,44714.40381,116.428701,58983733,1.017164,0.637479,-0.853628,-0.855029,22.182024,0.294062,0.895377,0.152951,0.00152951,-0.24937,-0.096341,-0.854364
467,44714.40382,116.678701,58983733,1.043543,0.641028,-0.853487,-0.855128,22.181729,0.294183,0.901271,0.153101,0.00153101,-0.249278,-0.096177,-0.854313
468,44714.40382,116.928701,58983733,1.041359,0.649129,-0.853355,-0.854898,22.182024,0.2946,0.908679,0.153208,0.00153208,-0.249278,-0.096034,-0.854238
469,44714.40382,117.178701,58983734,1.041519,0.650521,-0.853195,-0.854931,22.181803,0.294889,0.921755,0.153402,0.00153402,-0.24937,-0.09584,-0.854013
470,44714.40383,117.428701,58983734,1.044654,0.653953,-0.853064,-0.854635,22.182024,0.29512,0.925804,0.153644,0.00153644,-0.249278,-0.095542,-0.853933
471,44714.40383,117.678701,58983734,1.059134,0.658937,-0.852935,-0.854569,22.181877,0.29539,0.929671,0.153863,0.00153863,-0.24937,-0.095474,-0.853757
472,44714.40383,117.928701,58983734,1.06017,0.664314,-0.852834,-0.854339,22.182024,0.295476,0.936591,0.154042,0.00154042,-0.249278,-0.095195,-0.853626
473,44714.40383,118.178701,58983735,1.05542,0.662874,-0.85268,-0.854142,22.181729,0.295756,0.936767,0.154215,0.00154215,-0.24937,-0.095155,-0.853533
474,44714.40384,118.428701,58983735,1.05933,0.664803,-0.852539,-0.854339,22.182098,0.296145,0.939057,0.15437,0.0015437,-0.249278,-0.095018,-0.853424
475,44714.40384,118.678701,58983735,1.06771,0.673547,-0.852401,-0.854174,22.181877,0.296358,0.952491,0.154571,0.00154571,-0.24937,-0.094798,-0.853245
476,44714.40384,118.928701,58983735,1.063827,0.677798,-0.852299,-0.854043,22.182024,0.296614,0.953515,0.154674,0.00154674,-0.249278,-0.094604,-0.853212
477,44714.40385,119.178701,58983736,1.07948,0.681521,-0.852158,-0.85378,22.181729,0.296779,0.962933,0.154809,0.00154809,-0.249461,-0.094652,-0.853117
478,44714.40385,119.428701,58983736,1.081094,0.686644,-0.852015,-0.853747,22.182024,0.296971,0.973024,0.155074,0.00155074,-0.24937,-0.094261,-0.852932
479,44714.40385,119.678701,58983736,1.078259,0.68821,-0.851905,-0.853484,22.181877,0.297317,0.976034,0.155263,0.00155263,-0.249461,-0.09429,-0.852799
480,44714.40385,119.928701,58983736,1.078316,0.696598,-0.851768,-0.853517,22.182098,0.297659,0.976444,0.155456,0.00155456,-0.24937,-0.094,-0.852664
481,44714.40386,120.178701,58983737,1.089587,0.706549,-0.851641,-0.853484,22.181877,0.297928,0.994947,0.155585,0.00155585,-0.249461,-0.093822,-0.852602
482,44714.40386,120.428701,58983737,1.09982,0.710461,-0.851499,-0.853386,22.182172,0.29802,0.994805,0.155812,0.00155812,-0.24937,-0.093557,-0.852343
483,44714.40386,120.678701,58983737,1.102978,0.717735,-0.851358,-0.853287,22.18195,0.298373,1.003552,0.155982,0.00155982,-0.249461,-0.093412,-0.85218
484,44714.40387,120.928701,58983737,1.111529,0.720372,-0.851148,-0.85309,22.182172,0.298895,1.015254,0.156211,0.00156211,-0.249461,-0.093332,-0.852076
485,44714.40387,121.178701,58983738,1.112139,0.733312,-0.850933,-0.85263,22.182024,0.299167,1.030581,0.156438,0.00156438,-0.249553,-0.093135,-0.851977
486,44714.40387,121.428701,58983738,1.112325,0.740177,-0.850709,-0.852761,22.182098,0.29954,1.041111,0.156728,0.00156728,-0.249461,-0.092734,-0.851774
487,44714.40387,121.678701,58983738,1.126312,0.741665,-0.850523,-0.852597,22.18195,0.300031,1.045513,0.156989,0.00156989,-0.249461,-0.092472,-0.85148
488,44714.40388,121.928701,58983738,1.128749,0.751912,-0.850333,-0.852202,22.182172,0.300374,1.053904,0.157326,0.00157326,-0.249553,-0.092227,-0.851338
489,44714.40388,122.178701,58983739,1.138235,0.762492,-0.850133,-0.852202,22.182024,0.300726,1.066829,0.157514,0.00157514,-0.249461,-0.091959,-0.851224
490,44714.40388,122.428701,58983739,1.140659,0.762853,-0.849992,-0.851972,22.182098,0.301063,1.076424,0.157739,0.00157739,-0.249553,-0.091723,-0.850992
491,44714.40389,122.678701,58983739,1.154038,0.765689,-0.849812,-0.851808,22.182024,0.3013,1.080116,0.158069,0.00158069,-0.249553,-0.091484,-0.850913
492,44714.40389,122.928701,58983739,1.162202,0.768727,-0.849674,-0.851644,22.182245,0.301606,1.085696,0.158267,0.00158267,-0.249553,-0.091286,-0.850696
493,44714.40389,123.178701,58983740,1.16347,0.779967,-0.849496,-0.851479,22.182024,0.301948,1.098614,0.158412,0.00158412,-0.249553,-0.091063,-0.850605
494,44714.4039,123.428701,58983740,1.164,0.78492,-0.849355,-0.851446,22.182245,0.302246,1.107442,0.158672,0.00158672,-0.249553,-0.090888,-0.850418
495,44714.4039,123.678701,58983740,1.175333,0.78426,-0.849212,-0.851249,22.182024,0.302467,1.102527,0.158802,0.00158802,-0.249553,-0.090751,-0.850274
496,44714.4039,123.928701,58983740,1.177645,0.788888,-0.849085,-0.851315,22.182172,0.302627,1.115678,0.159057,0.00159057,-0.249645,-0.090572,-0.850144
497,44714.4039,124.178701,58983741,1.188833,0.798949,-0.848941,-0.850986,22.182024,0.302974,1.121918,0.15922,0.0015922,-0.249645,-0.090349,-0.849913
498,44714.40391,124.428701,58983741,1.200061,0.803255,-0.848782,-0.850888,22.182245,0.303149,1.132196,0.159328,0.00159328,-0.249645,-0.090229,-0.849844
499,44714.40391,124.678701,58983741,1.188405,0.804731,-0.848684,-0.850756,22.182024,0.30342,1.137515,0.159595,0.00159595,-0.249553,-0.089985,-0.849767
500,44714.40391,124.928701,58983741,1.196388,0.809671,-0.848556,-0.85069,22.182172,0.303701,1.143071,0.159671,0.00159671,-0.249645,-0.089974,-0.849684
501,44714.40392,125.178701,58983742,1.199895,0.814919,-0.848421,-0.850559,22.182098,0.304037,1.151192,0.159928,0.00159928,-0.249645,-0.08971,-0.849465
502,44714.40392,125.428701,58983742,1.208332,0.818723,-0.84828,-0.850394,22.182319,0.304177,1.158373,0.160182,0.00160182,-0.249737,-0.089463,-0.84929
503,44714.40392,125.678701,58983742,1.219614,0.824275,-0.848148,-0.850164,22.182098,0.304343,1.165497,0.160329,0.00160329,-0.249645,-0.089316,-0.849269
504,44714.40392,125.928701,58983742,1.218724,0.827077,-0.848051,-0.850362,22.182245,0.304663,1.166133,0.160447,0.00160447,-0.249737,-0.089246,-0.84917
505,44714.40393,126.178701,58983743,1.220637,0.830521,-0.847883,-0.850296,22.182098,0.305003,1.17879,0.160604,0.00160604,-0.249737,-0.089128,-0.849061
506,44714.40393,126.428701,58983743,1.234917,0.834902,-0.847772,-0.850099,22.182393,0.305262,1.183191,0.160817,0.00160817,-0.249737,-0.089012,-0.848912
507,44714.40393,126.678701,58983743,1.232226,0.838944,-0.847646,-0.85,22.182098,0.305394,1.184508,0.160853,0.00160853,-0.249645,-0.088792,-0.848729
508,44714.40394,126.928701,58983743,1.232145,0.841525,-0.84752,-0.849836,22.182245,0.305623,1.186577,0.16111,0.0016111,-0.249645,-0.088535,-0.848569
509,44714.40394,127.178701,58983744,1.234771,0.845081,-0.847379,-0.849573,22.182172,0.305874,1.191528,0.161346,0.00161346,-0.249737,-0.088391,-0.848516
510,44714.40394,127.428701,58983744,1.239251,0.847271,-0.847278,-0.84954,22.182245,0.306174,1.20012,0.16146,0.0016146,-0.249737,-0.088263,-0.848461
511,44714.40394,127.678701,58983744,1.245649,0.852804,-0.84715,-0.84954,22.182098,0.306254,1.205195,0.161676,0.00161676,-0.249737,-0.088153,-0.848379
512,44714.40395,127.928701,58983744,1.246431,0.854163,-0.847105,-0.849408,22.182245,0.306529,1.203466,0.161756,0.00161756,-0.249737,-0.087981,-0.848184
513,44714.40395,128.178701,58983745,1.237985,0.859002,-0.84703,-0.84931,22.182245,0.306572,1.206353,0.16178,0.0016178,-0.249737,-0.087957,-0.848238
514,44714.40395,128.428701,58983745,1.243853,0.85995,-0.846945,-0.849277,22.182393,0.306803,1.214683,0.161884,0.00161884,-0.249737,-0.087853,-0.848103
515,44714.40396,128.678701,58983745,1.254448,0.861973,-0.846885,-0.849145,22.182245,0.306855,1.225328,0.161983,0.00161983,-0.249828,-0.08782,-0.848107
516,44714.40396,128.928701,58983745,1.254085,0.864657,-0.846798,-0.849113,22.182319,0.307064,1.224454,0.162182,0.00162182,-0.249737,-0.087548,-0.848099
517,44714.40396,129.178701,58983746,1.263985,0.87286,-0.846668,-0.848981,22.182172,0.307165,1.223109,0.162307,0.00162307,-0.249737,-0.087429,-0.847868
518,44714.40396,129.428701,58983746,1.270477,0.873805,-0.846582,-0.848817,22.182319,0.307475,1.229108,0.162348,0.00162348,-0.249737,-0.087389,-0.847835
519,44714.40397,129.678701,58983746,1.276584,0.877759,-0.846486,-0.84908,22.182245,0.30757,1.236442,0.162454,0.00162454,-0.249737,-0.087283,-0.847798
520,44714.40397,129.928701,58983746,1.282396,0.877753,-0.846386,-0.848817,22.182319,0.307729,1.237909,0.162645,0.00162645,-0.249737,-0.087105,-0.847614
521,44714.40397,130.178701,58983747,1.302373,0.88537,-0.846283,-0.848587,22.182172,0.30805,1.248963,0.16279,0.0016279,-0.249737,-0.086982,-0.847531
522,44714.40398,130.428701,58983747,1.302107,0.893239,-0.846152,-0.848751,22.182393,0.308364,1.258679,0.162909,0.00162909,-0.249737,-0.086828,-0.84735
523,44714.40398,130.678701,58983747,1.301353,0.893906,-0.846039,-0.848652,22.182245,0.308405,1.267784,0.163163,0.00163163,-0.249737,-0.08664,-0.847183
524,44714.40398,130.928701,58983747,1.299139,0.901988,-0.845896,-0.848324,22.182393,0.308671,1.270045,0.163288,0.00163288,-0.249645,-0.086452,-0.847177
525,44714.40398,131.178701,58983748,1.294461,0.907277,-0.845773,-0.848291,22.182245,0.308989,1.279027,0.163479,0.00163479,-0.24992,-0.086349,-0.846961
526,44714.40399,131.428701,58983748,1.297315,0.910738,-0.845629,-0.847962,22.182319,0.309302,1.28421,0.163716,0.00163716,-0.249737,-0.086021,-0.846838
527,44714.40399,131.678701,58983748,1.302763,0.915563,-0.845504,-0.847896,22.182245,0.30965,1.291172,0.163876,0.00163876,-0.249828,-0.086036,-0.84677
528,44714.40399,131.928701,58983748,1.313775,0.917484,-0.845386,-0.847896,22.182393,0.309572,1.299628,0.163963,0.00163963,-0.249828,-0.085821,-0.846713
529,44714.404,132.178701,58983749,1.316291,0.923578,-0.845249,-0.847732,22.182319,0.309835,1.306643,0.164173,0.00164173,-0.24992,-0.085619,-0.846473
530,44714.404,132.428701,58983749,1.329071,0.93291,-0.845105,-0.847601,22.182393,0.310263,1.316405,0.164334,0.00164334,-0.249737,-0.085424,-0.846465
531,44714.404,132.678701,58983749,1.334638,0.93658,-0.844986,-0.847601,22.182319,0.310556,1.322729,0.164595,0.00164595,-0.250012,-0.085417,-0.846267
532,44714.40401,132.928701,58983749,1.331569,0.936293,-0.844842,-0.847535,22.182319,0.310764,1.321224,0.164734,0.00164734,-0.249828,-0.085087,-0.84617
533,44714.40401,133.178701,58983750,1.339838,0.941647,-0.84472,-0.847305,22.182393,0.310808,1.328218,0.164879,0.00164879,-0.250012,-0.085111,-0.846068
534,44714.40401,133.428701,58983750,1.345547,0.948978,-0.844591,-0.847239,22.182466,0.311137,1.339106,0.165031,0.00165031,-0.249737,-0.084814,-0.845962
535,44714.40401,133.678701,58983750,1.346668,0.953808,-0.844454,-0.847239,22.182393,0.311433,1.347259,0.165267,0.00165267,-0.250012,-0.084788,-0.845796
536,44714.40402,133.928701,58983750,1.354219,0.954656,-0.844316,-0.847042,22.182393,0.311624,1.348849,0.165383,0.00165383,-0.249737,-0.084354,-0.845716
537,44714.40402,134.178701,58983751,1.355726,0.965485,-0.844192,-0.846976,22.182393,0.311847,1.358776,0.165525,0.00165525,-0.250103,-0.08444,-0.845519
538,44714.40402,134.428701,58983751,1.360777,0.967248,-0.84407,-0.846943,22.182393,0.312015,1.367781,0.165801,0.00165801,-0.249737,-0.083961,-0.845421
539,44714.40403,134.678701,58983751,1.371033,0.973495,-0.843963,-0.84668,22.182319,0.312337,1.375136,0.165859,0.00165859,-0.250012,-0.084035,-0.8453
540,44714.40403,134.928701,58983751,1.375521,0.978973,-0.843835,-0.846483,22.18254,0.312618,1.377583,0.166006,0.00166006,-0.250103,-0.083952,-0.84528
541,44714.40403,135.178701,58983752,1.381664,0.980441,-0.843703,-0.846351,22.182393,0.312785,1.384763,0.166201,0.00166201,-0.249828,-0.083547,-0.845143
542,44714.40403,135.428701,58983752,1.381147,0.98692,-0.843574,-0.846253,22.182393,0.31297,1.389494,0.166417,0.00166417,-0.250103,-0.083674,-0.844991
543,44714.40404,135.678701,58983752,1.377734,0.987523,-0.843447,-0.846351,22.182466,0.313273,1.397722,0.166556,0.00166556,-0.250103,-0.08345,-0.844826
544,44714.40404,135.928701,58983752,1.382802,0.991286,-0.84327,-0.84622,22.182466,0.313561,1.398643,0.166818,0.00166818,-0.249828,-0.082987,-0.844711
545,44714.40404,136.178701,58983753,1.389132,0.999862,-0.843152,-0.84599,22.182393,0.313705,1.41142,0.167033,0.00167033,-0.250103,-0.083052,-0.844547
546,44714.40405,136.428701,58983753,1.405193,1.008983,-0.843023,-0.845957,22.182393,0.314074,1.426568,0.167154,0.00167154,-0.250195,-0.083039,-0.844476
547,44714.40405,136.678701,58983753,1.410009,1.015107,-0.842858,-0.845793,22.182466,0.314408,1.425905,0.167283,0.00167283,-0.249828,-0.082559,-0.844395
548,44714.40405,136.928701,58983753,1.416187,1.013459,-0.842721,-0.84553,22.18254,0.314533,1.436994,0.167485,0.00167485,-0.250287,-0.082744,-0.844244
549,44714.40405,137.178701,58983754,1.41329,1.020101,-0.842565,-0.84553,22.182466,0.314737,1.443523,0.167742,0.00167742,-0.249828,-0.082086,-0.844009
550,44714.40406,137.428701,58983754,1.419884,1.031685,-0.842421,-0.845333,22.18254,0.315023,1.454835,0.167907,0.00167907,-0.250195,-0.082288,-0.843984
551,44714.40406,137.678701,58983754,1.427107,1.037667,-0.842265,-0.845234,22.18254,0.315364,1.464005,0.168038,0.00168038,-0.249737,-0.081698,-0.843857
552,44714.40406,137.928701,58983754,1.428647,1.040211,-0.842107,-0.845102,22.182466,0.315626,1.470702,0.168379,0.00168379,-0.250195,-0.081792,-0.843625
553,44714.40407,138.178701,58983755,1.434562,1.042525,-0.842001,-0.845102,22.18254,0.315906,1.478531,0.168511,0.00168511,-0.249828,-0.081317,-0.843526
554,44714.40407,138.428701,58983755,1.436272,1.049301,-0.841838,-0.845004,22.18254,0.316252,1.481314,0.168607,0.00168607,-0.250195,-0.081511,-0.84334
555,44714.40407,138.678701,58983755,1.443988,1.056784,-0.841718,-0.844774,22.18254,0.316515,1.486953,0.168878,0.00168878,-0.24992,-0.081092,-0.843304
556,44714.40407,138.928701,58983755,1.443859,1.059802,-0.841569,-0.844807,22.18254,0.316746,1.49635,0.169011,0.00169011,-0.250287,-0.081276,-0.843176
557,44714.40408,139.178701,58983756,1.446144,1.059895,-0.84145,-0.844511,22.18254,0.316831,1.498659,0.169265,0.00169265,-0.24992,-0.080754,-0.84299
558,44714.40408,139.428701,58983756,1.463611,1.070264,-0.841295,-0.844478,22.18254,0.317152,1.508113,0.169424,0.00169424,-0.250287,-0.080746,-0.842887
559,44714.40408,139.678701,58983756,1.462956,1.072724,-0.841153,-0.844314,22.18254,0.317471,1.518557,0.169615,0.00169615,-0.24992,-0.080358,-0.842753
560,44714.40409,139.928701,58983756,1.471234,1.080384,-0.841065,-0.844281,22.182466,0.317747,1.525999,0.16976,0.0016976,-0.250287,-0.080457,-0.842603
561,44714.40409,140.178701,58983757,1.478372,1.090023,-0.840904,-0.843985,22.18254,0.317865,1.531667,0.169929,0.00169929,-0.250012,-0.080083,-0.84258
562,44714.40409,140.428701,58983757,1.496464,1.092309,-0.840778,-0.843919,22.18254,0.318106,1.543879,0.170078,0.00170078,-0.250379,-0.080301,-0.842446
563,44714.40409,140.678701,58983757,1.495596,1.09714,-0.840646,-0.843755,22.182614,0.318447,1.550674,0.170238,0.00170238,-0.250103,-0.079833,-0.842294
564,44714.4041,140.928701,58983757,1.495449,1.101014,-0.840505,-0.843722,22.182466,0.318659,1.559078,0.170485,0.00170485,-0.250379,-0.079792,-0.842073
565,44714.4041,141.178701,58983758,1.505151,1.108089,-0.84038,-0.843558,22.182614,0.318967,1.566141,0.170608,0.00170608,-0.250287,-0.079662,-0.842058
566,44714.4041,141.428701,58983758,1.494817,1.114323,-0.840242,-0.84336,22.182466,0.319255,1.571179,0.170817,0.00170817,-0.250012,-0.079282,-0.841885
567,44714.40411,141.678701,58983758,1.511041,1.12385,-0.840095,-0.843459,22.182687,0.319452,1.584691,0.170989,0.00170989,-0.250287,-0.079298,-0.841786
568,44714.40411,141.928701,58983758,1.524144,1.126257,-0.839981,-0.84336,22.18254,0.319683,1.58915,0.171155,0.00171155,-0.250287,-0.079206,-0.841675
569,44714.40411,142.178701,58983759,1.515778,1.133348,-0.839851,-0.843097,22.182761,0.319895,1.595727,0.171361,0.00171361,-0.250103,-0.078743,-0.841531
