Index,Date,Time,Counter,FbLoad,Force(kN),LVDT1,LVDT2,Chain,OutputPower,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Strain Vol [-],Gemidd
544,44713.63925,135.872701,58917674,2.885961,2.562081,-0.797366,-0.803588,21.989718,0.401752,3.618186,0.229887,0.00229887,-0.009725,0.220162,0.00220162,-0.800537
545,44713.63925,136.122701,58917674,2.891914,2.567842,-0.79725,-0.803654,21.989423,0.401991,3.62812,0.230109,0.00230109,-0.009817,0.220292,0.00220292,-0.80037
546,44713.63925,136.372701,58917675,2.893615,2.575631,-0.797103,-0.803325,21.989644,0.402297,3.641945,0.230252,0.00230252,-0.010092,0.220083,0.00220083,-0.800307
547,44713.63925,136.622701,58917675,2.901771,2.582483,-0.796943,-0.803423,21.989497,0.402556,3.646951,0.230461,0.00230461,-0.009725,0.220635,0.00220635,-0.800231
548,44713.63926,136.872701,58917675,2.907467,2.591695,-0.796843,-0.803128,21.989718,0.402928,3.661504,0.230605,0.00230605,-0.009817,0.22088,0.0022088,-0.80006
549,44713.63926,137.122701,58917675,2.917116,2.598808,-0.796727,-0.80316,21.989423,0.403275,3.671853,0.230796,0.00230796,-0.010092,0.220704,0.00220704,-0.799882
550,44713.63926,137.372701,58917676,2.927184,2.60508,-0.796596,-0.80293,21.989865,0.403446,3.685967,0.231101,0.00231101,-0.009817,0.221284,0.00221284,-0.799713
551,44713.63927,137.622701,58917676,2.93734,2.611269,-0.796473,-0.802733,21.989423,0.403503,3.695233,0.231291,0.00231291,-0.010184,0.221107,0.00221107,-0.79958
552,44713.63927,137.872701,58917676,2.948567,2.618964,-0.796342,-0.802503,21.989792,0.403812,3.70308,0.231457,0.00231457,-0.009817,0.221574,0.00221574,-0.79944
553,44713.63927,138.122701,58917676,2.947254,2.628835,-0.796231,-0.802404,21.989497,0.404228,3.712897,0.231591,0.00231591,-0.010092,0.221499,0.00221499,-0.79937
554,44713.63927,138.372701,58917677,2.958399,2.636943,-0.796113,-0.802372,21.989718,0.404471,3.72486,0.231778,0.00231778,-0.009909,0.221886,0.00221886,-0.799239
555,44713.63928,138.622701,58917677,2.971893,2.6392,-0.796019,-0.802339,21.989497,0.404718,3.728932,0.231994,0.00231994,-0.010092,0.22183,0.0022183,-0.799138
556,44713.63928,138.872701,58917677,2.976681,2.647427,-0.795923,-0.802043,21.989865,0.404764,3.74446,0.232086,0.00232086,-0.009909,0.222135,0.00222135,-0.798916
557,44713.63928,139.122701,58917677,2.983375,2.659152,-0.795783,-0.801879,21.989571,0.405192,3.757744,0.232233,0.00232233,-0.010092,0.222147,0.00222147,-0.798916
558,44713.63929,139.372701,58917678,2.982528,2.671145,-0.795662,-0.801747,21.989792,0.40542,3.772061,0.232421,0.00232421,-0.01,0.222322,0.00222322,-0.798858
559,44713.63929,139.622701,58917678,2.992991,2.673636,-0.795558,-0.801813,21.989571,0.405712,3.777273,0.232718,0.00232718,-0.01,0.222627,0.00222627,-0.798581
560,44713.63929,139.872701,58917678,3.005474,2.678573,-0.795438,-0.801254,21.989718,0.405956,3.788734,0.232848,0.00232848,-0.01,0.222848,0.00222848,-0.79849
561,44713.63929,140.122701,58917678,3.015956,2.687021,-0.79532,-0.801451,21.989644,0.40609,3.800219,0.233005,0.00233005,-0.010092,0.222913,0.00222913,-0.79838
562,44713.6393,140.372701,58917679,3.024566,2.696416,-0.795208,-0.801254,21.989792,0.40629,3.810422,0.23314,0.0023314,-0.010092,0.223005,0.00223005,-0.798286
563,44713.6393,140.622701,58917679,3.028221,2.704101,-0.795093,-0.80109,21.989644,0.406556,3.818606,0.233237,0.00233237,-0.010184,0.223053,0.00223053,-0.798217
564,44713.6393,140.872701,58917679,3.031306,2.711244,-0.794968,-0.800925,21.989718,0.40682,3.830691,0.233604,0.00233604,-0.010092,0.223456,0.00223456,-0.797916
565,44713.63931,141.122701,58917679,3.038406,2.714802,-0.79485,-0.800925,21.989718,0.407192,3.845275,0.233649,0.00233649,-0.010184,0.223506,0.00223506,-0.797929
566,44713.63931,141.372701,58917680,3.051776,2.727292,-0.794732,-0.800629,21.989718,0.407399,3.853912,0.233891,0.00233891,-0.010184,0.223784,0.00223784,-0.79776
567,44713.63931,141.622701,58917680,3.055101,2.734061,-0.794632,-0.800597,21.989792,0.407498,3.861594,0.234021,0.00234021,-0.010184,0.223876,0.00223876,-0.797669
568,44713.63931,141.872701,58917680,3.068037,2.736904,-0.794518,-0.800432,21.989718,0.40784,3.866447,0.23417,0.0023417,-0.010092,0.22416,0.0022416,-0.797622
569,44713.63932,142.122701,58917680,3.074394,2.746477,-0.794387,-0.800432,21.989792,0.408118,3.881601,0.234358,0.00234358,-0.010184,0.224243,0.00224243,-0.797449
570,44713.63932,142.372701,58917681,3.080059,2.758228,-0.794271,-0.800038,21.989718,0.408476,3.894329,0.234721,0.00234721,-0.010184,0.224445,0.00224445,-0.797179
571,44713.63932,142.622701,58917681,3.090329,2.762626,-0.794169,-0.799873,21.989792,0.408738,3.907146,0.234727,0.00234727,-0.010092,0.22459,0.0022459,-0.797174
572,44713.63933,142.872701,58917681,3.092121,2.770408,-0.794056,-0.799939,21.989718,0.40891,3.916531,0.234848,0.00234848,-0.010184,0.224756,0.00224756,-0.796974
573,44713.63933,143.122701,58917681,3.104532,2.779742,-0.79393,-0.799742,21.989865,0.409183,3.925228,0.235108,0.00235108,-0.010276,0.224903,0.00224903,-0.796859
574,44713.63933,143.372701,58917682,3.113465,2.7934,-0.793834,-0.799742,21.989792,0.409412,3.93918,0.235344,0.00235344,-0.010184,0.225059,0.00225059,-0.79673
575,44713.63933,143.622701,58917682,3.122759,2.795105,-0.7937,-0.799578,21.989865,0.409644,3.953746,0.235397,0.00235397,-0.010276,0.225166,0.00225166,-0.796674
576,44713.63934,143.872701,58917682,3.125361,2.80087,-0.793613,-0.799578,21.989792,0.409996,3.958852,0.235637,0.00235637,-0.010092,0.225438,0.00225438,-0.79652
577,44713.63934,144.122701,58917682,3.129871,2.820398,-0.793472,-0.799249,21.990013,0.410292,3.978537,0.235874,0.00235874,-0.010367,0.225526,0.00225526,-0.796392
578,44713.63934,144.372701,58917683,3.144277,2.826427,-0.793395,-0.799117,21.989865,0.41045,3.996569,0.235983,0.00235983,-0.010184,0.225799,0.00225799,-0.796296
579,44713.63935,144.622701,58917683,3.1563,2.832761,-0.793284,-0.798887,21.989939,0.41067,4.004636,0.236148,0.00236148,-0.010092,0.226035,0.00226035,-0.79618
580,44713.63935,144.872701,58917683,3.164506,2.839668,-0.793132,-0.798986,21.989792,0.410864,4.014497,0.236367,0.00236367,-0.010367,0.225999,0.00225999,-0.796027
581,44713.63935,145.122701,58917683,3.17397,2.847077,-0.793051,-0.798756,21.989939,0.411238,4.026341,0.236618,0.00236618,-0.010184,0.226338,0.00226338,-0.795918
582,44713.63936,145.372701,58917684,3.181137,2.854298,-0.792925,-0.798361,21.989792,0.4115,4.035574,0.23666,0.0023666,-0.010459,0.226296,0.00226296,-0.795821
583,44713.63936,145.622701,58917684,3.18247,2.859922,-0.792819,-0.798296,21.990013,0.411662,4.048048,0.236957,0.00236957,-0.010184,0.226773,0.00226773,-0.795614
584,44713.63936,145.872701,58917684,3.191283,2.871356,-0.792687,-0.798099,21.989792,0.411876,4.058196,0.237122,0.00237122,-0.010551,0.226676,0.00226676,-0.795498
585,44713.63936,146.122701,58917684,3.203099,2.876684,-0.792608,-0.798164,21.990013,0.412118,4.061379,0.237255,0.00237255,-0.010184,0.227071,0.00227071,-0.79539
586,44713.63937,146.372701,58917685,3.207261,2.887175,-0.792506,-0.797967,21.989865,0.412413,4.080861,0.237486,0.00237486,-0.010459,0.227027,0.00227027,-0.795197
587,44713.63937,146.622701,58917685,3.217447,2.893594,-0.792384,-0.798066,21.990087,0.412676,4.093895,0.237617,0.00237617,-0.010276,0.227292,0.00227292,-0.795186
588,44713.63937,146.872701,58917685,3.229191,2.901242,-0.792267,-0.797737,21.989792,0.412875,4.098132,0.237781,0.00237781,-0.010459,0.227322,0.00227322,-0.79508
589,44713.63938,147.122701,58917685,3.234065,2.913235,-0.792164,-0.797474,21.99016,0.413084,4.11299,0.238036,0.00238036,-0.010184,0.227776,0.00227776,-0.794858
590,44713.63938,147.372701,58917686,3.243628,2.921839,-0.792035,-0.797343,21.989792,0.41342,4.131414,0.238158,0.00238158,-0.010551,0.227607,0.00227607,-0.794773
591,44713.63938,147.622701,58917686,3.265292,2.927825,-0.79192,-0.797211,21.990087,0.413685,4.142278,0.238279,0.00238279,-0.010184,0.228122,0.00228122,-0.794663
592,44713.63938,147.872701,58917686,3.268962,2.935879,-0.79182,-0.797211,21.989792,0.413958,4.149515,0.238452,0.00238452,-0.010551,0.227947,0.00227947,-0.794535
593,44713.63939,148.122701,58917686,3.272293,2.944904,-0.791712,-0.796849,21.990087,0.414205,4.167069,0.238666,0.00238666,-0.010184,0.228482,0.00228482,-0.794417
594,44713.63939,148.372701,58917687,3.277417,2.954771,-0.791609,-0.796751,21.989792,0.414394,4.177653,0.238882,0.00238882,-0.010643,0.228357,0.00228357,-0.794184
595,44713.63939,148.622701,58917687,3.287196,2.96522,-0.79149,-0.796751,21.99016,0.414602,4.191666,0.238942,0.00238942,-0.010643,0.228226,0.00228226,-0.794088
596,44713.6394,148.872701,58917687,3.294709,2.968655,-0.791402,-0.796652,21.989792,0.414867,4.195644,0.239228,0.00239228,-0.010276,0.228925,0.00228925,-0.793952
597,44713.6394,149.122701,58917687,3.31308,2.974047,-0.791309,-0.796554,21.990234,0.415096,4.206916,0.239368,0.00239368,-0.010643,0.228725,0.00228725,-0.793849
598,44713.6394,149.372701,58917688,3.309605,2.992421,-0.791187,-0.796422,21.989865,0.41553,4.224413,0.239616,0.00239616,-0.010643,0.229033,0.00229033,-0.793711
599,44713.6394,149.622701,58917688,3.318946,3.003073,-0.791056,-0.796192,21.990234,0.415755,4.234159,0.239847,0.00239847,-0.010367,0.229372,0.00229372,-0.793577
600,44713.63941,149.872701,58917688,3.323686,3.002791,-0.790986,-0.796126,21.989865,0.415827,4.243606,0.239881,0.00239881,-0.010643,0.229244,0.00229244,-0.793563
601,44713.63941,150.122701,58917688,3.33323,3.010567,-0.790871,-0.795962,21.990234,0.41607,4.256094,0.240141,0.00240141,-0.010643,0.229524,0.00229524,-0.793367
602,44713.63941,150.372701,58917689,3.343158,3.01885,-0.790795,-0.795699,21.990013,0.416439,4.274395,0.240149,0.00240149,-0.010367,0.229872,0.00229872,-0.79338
603,44713.63942,150.622701,58917689,3.336841,3.024532,-0.790696,-0.795568,21.99016,0.416622,4.276705,0.240487,0.00240487,-0.010643,0.229832,0.00229832,-0.793143
604,44713.63942,150.872701,58917689,3.348679,3.036141,-0.790597,-0.795568,21.989939,0.416747,4.293475,0.240607,0.00240607,-0.010459,0.230138,0.00230138,-0.793059
605,44713.63942,151.122701,58917689,3.365511,3.041722,-0.790491,-0.795305,21.990234,0.417001,4.300837,0.240663,0.00240663,-0.010643,0.230046,0.00230046,-0.793001
606,44713.63942,151.372701,58917690,3.365943,3.046547,-0.790441,-0.795206,21.990087,0.417233,4.310995,0.240877,0.00240877,-0.010551,0.230326,0.00230326,-0.79287
607,44713.63943,151.622701,58917690,3.375435,3.061346,-0.790309,-0.795239,21.990234,0.417381,4.321358,0.241161,0.00241161,-0.010643,0.230457,0.00230457,-0.792652
608,44713.63943,151.872701,58917690,3.385736,3.069547,-0.790205,-0.794877,21.99016,0.417626,4.335163,0.241216,0.00241216,-0.010643,0.230665,0.00230665,-0.792555
609,44713.63943,152.122701,58917690,3.394575,3.076404,-0.790107,-0.794647,21.99016,0.417944,4.346492,0.24136,0.0024136,-0.010643,0.230791,0.00230791,-0.792416
610,44713.63944,152.372701,58917691,3.40114,3.083999,-0.790006,-0.794614,21.99016,0.418269,4.364719,0.241568,0.00241568,-0.010643,0.230833,0.00230833,-0.792368
611,44713.63944,152.622701,58917691,3.414807,3.096564,-0.789892,-0.794351,21.99016,0.418569,4.374442,0.241693,0.00241693,-0.010734,0.230958,0.00230958,-0.792305
612,44713.63944,152.872701,58917691,3.424889,3.101618,-0.789753,-0.79422,21.990234,0.418862,4.389872,0.241973,0.00241973,-0.010643,0.23133,0.0023133,-0.791976
613,44713.63944,153.122701,58917691,3.424017,3.113625,-0.789679,-0.794023,21.99016,0.419126,4.400535,0.242147,0.00242147,-0.010734,0.231487,0.00231487,-0.791981
614,44713.63945,153.372701,58917692,3.428794,3.123023,-0.789567,-0.793924,21.990234,0.419266,4.41847,0.242302,0.00242302,-0.010734,0.231621,0.00231621,-0.791872
615,44713.63945,153.622701,58917692,3.434134,3.136992,-0.789443,-0.794023,21.99016,0.419515,4.432054,0.24254,0.0024254,-0.010734,0.231805,0.00231805,-0.791706
616,44713.63945,153.872701,58917692,3.448817,3.144105,-0.789333,-0.793628,21.990234,0.419768,4.44261,0.242824,0.00242824,-0.010734,0.232089,0.00232089,-0.791526
617,44713.63946,154.122701,58917692,3.462971,3.149653,-0.789225,-0.793727,21.99016,0.420089,4.454403,0.242878,0.00242878,-0.010643,0.232178,0.00232178,-0.791444
618,44713.63946,154.372701,58917693,3.460226,3.162426,-0.789136,-0.793365,21.990234,0.420412,4.462789,0.243054,0.00243054,-0.010826,0.232306,0.00232306,-0.791291
619,44713.63946,154.622701,58917693,3.476989,3.167069,-0.789037,-0.793365,21.990234,0.420654,4.480259,0.243259,0.00243259,-0.010734,0.232525,0.00232525,-0.791248
620,44713.63947,154.872701,58917693,3.497325,3.175076,-0.788956,-0.793037,21.990381,0.420705,4.489139,0.243465,0.00243465,-0.010734,0.232639,0.00232639,-0.791058
621,44713.63947,155.122701,58917693,3.492652,3.187949,-0.788812,-0.793069,21.990308,0.421062,4.505554,0.243602,0.00243602,-0.010826,0.232818,0.00232818,-0.790992
622,44713.63947,155.372701,58917694,3.498713,3.19288,-0.788744,-0.792806,21.990381,0.421314,4.522633,0.243816,0.00243816,-0.010734,0.233082,0.00233082,-0.790812
623,44713.63947,155.622701,58917694,3.511072,3.20701,-0.788624,-0.792609,21.99016,0.421615,4.534724,0.244031,0.00244031,-0.010826,0.233205,0.00233205,-0.790652
624,44713.63948,155.872701,58917694,3.522346,3.213099,-0.788562,-0.792642,21.990381,0.421857,4.546022,0.244102,0.00244102,-0.010826,0.233235,0.00233235,-0.790612
625,44713.63948,156.122701,58917694,3.530493,3.221784,-0.788463,-0.792544,21.99016,0.421955,4.553663,0.244268,0.00244268,-0.010734,0.233533,0.00233533,-0.790496
626,44713.63948,156.372701,58917695,3.552103,3.234091,-0.788339,-0.792281,21.990381,0.422306,4.56632,0.244508,0.00244508,-0.010734,0.233725,0.00233725,-0.790295
627,44713.63949,156.622701,58917695,3.54523,3.241734,-0.788245,-0.79205,21.990234,0.422557,4.579723,0.244671,0.00244671,-0.010918,0.233753,0.00233753,-0.790249
628,44713.63949,156.872701,58917695,3.560729,3.258356,-0.788094,-0.79182,21.990381,0.422867,4.605154,0.244889,0.00244889,-0.010734,0.234035,0.00234035,-0.790145
629,44713.63949,157.122701,58917695,3.582352,3.265048,-0.78799,-0.791656,21.990234,0.42316,4.613888,0.24508,0.0024508,-0.01101,0.234129,0.00234129,-0.789887
630,44713.63949,157.372701,58917696,3.588547,3.280091,-0.787878,-0.791393,21.990455,0.42358,4.630481,0.24541,0.0024541,-0.010826,0.234624,0.00234624,-0.789668
631,44713.6395,157.622701,58917696,3.590578,3.287479,-0.787779,-0.791294,21.990308,0.423865,4.645066,0.245502,0.00245502,-0.01101,0.234567,0.00234567,-0.78958
632,44713.6395,157.872701,58917696,3.611625,3.294074,-0.787683,-0.791163,21.990529,0.424092,4.663451,0.245643,0.00245643,-0.010826,0.234817,0.00234817,-0.789552
633,44713.6395,158.122701,58917696,3.616831,3.298956,-0.787596,-0.791163,21.990308,0.42419,4.67069,0.245867,0.00245867,-0.011101,0.234797,0.00234797,-0.789376
634,44713.63951,158.372701,58917697,3.63061,3.310848,-0.787507,-0.7909,21.990529,0.424505,4.675868,0.246035,0.00246035,-0.010826,0.235117,0.00235117,-0.789232
635,44713.63951,158.622701,58917697,3.643239,3.326934,-0.787399,-0.790966,21.990308,0.424798,4.696113,0.246197,0.00246197,-0.011101,0.235096,0.00235096,-0.789145
636,44713.63951,158.872701,58917697,3.645058,3.330781,-0.787319,-0.790604,21.990603,0.425047,4.708894,0.24647,0.0024647,-0.010826,0.235584,0.00235584,-0.788948
637,44713.63951,159.122701,58917697,3.647569,3.339269,-0.787217,-0.790374,21.990234,0.425394,4.720196,0.246513,0.00246513,-0.011193,0.235411,0.00235411,-0.788861
638,44713.63952,159.372701,58917698,3.658784,3.349013,-0.787121,-0.790308,21.990676,0.425491,4.730338,0.24671,0.0024671,-0.010826,0.235856,0.00235856,-0.788787
639,44713.63952,159.622701,58917698,3.676204,3.36241,-0.787021,-0.790243,21.990308,0.425681,4.751166,0.246895,0.00246895,-0.011193,0.235702,0.00235702,-0.788622
640,44713.63952,159.872701,58917698,3.678101,3.376048,-0.78691,-0.790078,21.990676,0.426002,4.764729,0.247129,0.00247129,-0.010918,0.236303,0.00236303,-0.788399
641,44713.63953,160.122701,58917698,3.687949,3.375655,-0.786808,-0.790013,21.990308,0.426284,4.774904,0.247342,0.00247342,-0.011193,0.236062,0.00236062,-0.78834
642,44713.63953,160.372701,58917699,3.697123,3.388557,-0.786735,-0.789782,21.990676,0.42653,4.785339,0.247421,0.00247421,-0.011193,0.236228,0.00236228,-0.788289
643,44713.63953,160.622701,58917699,3.709769,3.397085,-0.786634,-0.789519,21.990308,0.426726,4.802953,0.247593,0.00247593,-0.011285,0.236366,0.00236366,-0.788229
644,44713.63953,160.872701,58917699,3.711284,3.407179,-0.786546,-0.789454,21.990603,0.42695,4.813185,0.247762,0.00247762,-0.010918,0.236844,0.00236844,-0.78795
645,44713.63954,161.122701,58917699,3.72477,3.417162,-0.78644,-0.789191,21.990381,0.427149,4.82376,0.248018,0.00248018,-0.010826,0.237204,0.00237204,-0.787922
646,44713.63954,161.372701,58917700,3.731219,3.4252,-0.786346,-0.789059,21.990603,0.427446,4.840249,0.248148,0.00248148,-0.011377,0.23678,0.0023678,-0.78778
647,44713.63954,161.622701,58917700,3.746717,3.43331,-0.786253,-0.788961,21.990381,0.427797,4.855189,0.248269,0.00248269,-0.010918,0.23731,0.0023731,-0.787696
648,44713.63955,161.872701,58917700,3.755281,3.446625,-0.786152,-0.788862,21.990603,0.42793,4.864035,0.248451,0.00248451,-0.01101,0.237441,0.00237441,-0.787568
649,44713.63955,162.122701,58917700,3.761984,3.453237,-0.786046,-0.788796,21.990529,0.428092,4.878473,0.248652,0.00248652,-0.011193,0.237421,0.00237421,-0.787325
650,44713.63955,162.372701,58917701,3.77281,3.461215,-0.78596,-0.788566,21.990603,0.428335,4.895668,0.24881,0.0024881,-0.01101,0.237808,0.00237808,-0.787317
651,44713.63955,162.622701,58917701,3.788489,3.477451,-0.785883,-0.788533,21.990529,0.428698,4.913315,0.248948,0.00248948,-0.011101,0.237831,0.00237831,-0.787231
652,44713.63956,162.872701,58917701,3.802239,3.48331,-0.785775,-0.788303,21.990603,0.428994,4.924333,0.24923,0.0024923,-0.011377,0.237861,0.00237861,-0.787034
653,44713.63956,163.122701,58917701,3.809927,3.489343,-0.785681,-0.788172,21.990603,0.429209,4.932512,0.249419,0.00249419,-0.011101,0.238335,0.00238335,-0.78689
654,44713.63956,163.372701,58917702,3.819211,3.502859,-0.785573,-0.788007,21.990603,0.429499,4.942811,0.24957,0.0024957,-0.011285,0.238285,0.00238285,-0.786784
655,44713.63957,163.622701,58917702,3.833336,3.51642,-0.785449,-0.787712,21.990603,0.429832,4.966925,0.249837,0.00249837,-0.011101,0.238693,0.00238693,-0.786553
656,44713.63957,163.872701,58917702,3.836512,3.52665,-0.785357,-0.787416,21.990603,0.42995,4.988763,0.250058,0.00250058,-0.011285,0.238682,0.00238682,-0.786443
657,44713.63957,164.122701,58917702,3.838819,3.533168,-0.785253,-0.78735,21.990676,0.430183,4.997571,0.25013,0.0025013,-0.011285,0.238923,0.00238923,-0.786393
658,44713.63958,164.372701,58917703,3.854213,3.54502,-0.785141,-0.787219,21.990676,0.43045,5.007058,0.25036,0.0025036,-0.011285,0.239075,0.00239075,-0.786232
659,44713.63958,164.622701,58917703,3.871006,3.555612,-0.785061,-0.787054,21.99075,0.430795,5.027024,0.250473,0.00250473,-0.011285,0.239188,0.00239188,-0.786153
660,44713.63958,164.872701,58917703,3.884329,3.565375,-0.784961,-0.78689,21.990676,0.431166,5.043468,0.250745,0.00250745,-0.011377,0.239427,0.00239427,-0.786005
661,44713.63958,165.122701,58917703,3.887576,3.57058,-0.784879,-0.786758,21.99075,0.431122,5.049824,0.250867,0.00250867,-0.011377,0.239491,0.00239491,-0.785876
662,44713.63959,165.372701,58917704,3.895504,3.584173,-0.784798,-0.786726,21.990676,0.431469,5.063081,0.251008,0.00251008,-0.011285,0.239722,0.00239722,-0.785778
663,44713.63959,165.622701,58917704,3.906011,3.586225,-0.7847,-0.786528,21.990824,0.431758,5.08042,0.251135,0.00251135,-0.011377,0.239758,0.00239758,-0.785689
664,44713.63959,165.872701,58917704,3.911669,3.596061,-0.784628,-0.786397,21.990676,0.431876,5.080971,0.251281,0.00251281,-0.011377,0.239905,0.00239905,-0.785587
665,44713.6396,166.122701,58917704,3.918194,3.60678,-0.784562,-0.786134,21.990824,0.43202,5.099201,0.251501,0.00251501,-0.011377,0.240125,0.00240125,-0.785433
666,44713.6396,166.372701,58917705,3.933229,3.614412,-0.784478,-0.785937,21.990676,0.43231,5.106503,0.251702,0.00251702,-0.011377,0.240271,0.00240271,-0.785289
667,44713.6396,166.622701,58917705,3.93639,3.622436,-0.784372,-0.785937,21.990897,0.432627,5.115781,0.251757,0.00251757,-0.011377,0.24038,0.0024038,-0.785215
668,44713.6396,166.872701,58917705,3.932327,3.632765,-0.784257,-0.786101,21.990824,0.432985,5.141065,0.252025,0.00252025,-0.011468,0.240537,0.00240537,-0.785144
669,44713.63961,167.122701,58917705,3.945624,3.64221,-0.784187,-0.785707,21.990897,0.433189,5.155027,0.252227,0.00252227,-0.011468,0.240847,0.00240847,-0.784841
670,44713.63961,167.372701,58917706,3.966449,3.654948,-0.784087,-0.785509,21.99075,0.43329,5.166218,0.25237,0.0025237,-0.011468,0.240901,0.00240901,-0.784825
671,44713.63961,167.622701,58917706,3.980272,3.669469,-0.783996,-0.785345,21.990897,0.433567,5.186687,0.252491,0.00252491,-0.011377,0.241053,0.00241053,-0.784661
672,44713.63962,167.872701,58917706,3.991539,3.676923,-0.7839,-0.785016,21.99075,0.433879,5.197555,0.25273,0.0025273,-0.01156,0.24127,0.0024127,-0.784586
673,44713.63962,168.122701,58917706,4.002741,3.681143,-0.783792,-0.784951,21.990971,0.434158,5.206048,0.252868,0.00252868,-0.011468,0.241434,0.00241434,-0.784521
674,44713.63962,168.372701,58917707,4.008506,3.693186,-0.783713,-0.784918,21.99075,0.434464,5.225487,0.253062,0.00253062,-0.01156,0.241502,0.00241502,-0.78434
675,44713.63962,168.622701,58917707,4.013971,3.704805,-0.783615,-0.784786,21.990971,0.434714,5.230168,0.253225,0.00253225,-0.01156,0.241757,0.00241757,-0.784118
676,44713.63963,168.872701,58917707,4.021569,3.713492,-0.78352,-0.784589,21.990824,0.434864,5.247276,0.253389,0.00253389,-0.011468,0.241921,0.00241921,-0.784111
677,44713.63963,169.122701,58917707,4.034565,3.722579,-0.783438,-0.784425,21.991045,0.435061,5.266183,0.253621,0.00253621,-0.011468,0.242076,0.00242076,-0.784003
678,44713.63963,169.372701,58917708,4.041244,3.730639,-0.78336,-0.784293,21.990824,0.435372,5.274451,0.253753,0.00253753,-0.011744,0.242009,0.00242009,-0.783857
679,44713.63964,169.622701,58917708,4.052758,3.741824,-0.783274,-0.784063,21.991045,0.435656,5.289275,0.253979,0.00253979,-0.011468,0.242432,0.00242432,-0.783698
680,44713.63964,169.872701,58917708,4.065296,3.754852,-0.783177,-0.783964,21.990824,0.435954,5.309466,0.254089,0.00254089,-0.011652,0.242381,0.00242381,-0.783605
681,44713.63964,170.122701,58917708,4.068236,3.766292,-0.783097,-0.78357,21.991118,0.436006,5.312503,0.254236,0.00254236,-0.01156,0.242651,0.00242651,-0.783518
682,44713.63964,170.372701,58917709,4.080252,3.77142,-0.783006,-0.78357,21.99075,0.436336,5.332302,0.254487,0.00254487,-0.011744,0.242743,0.00242743,-0.783343
683,44713.63965,170.622701,58917709,4.093402,3.779599,-0.782893,-0.783471,21.991118,0.436627,5.348759,0.25467,0.0025467,-0.011835,0.242834,0.00242834,-0.783215
684,44713.63965,170.872701,58917709,4.109041,3.797037,-0.782804,-0.78334,21.990824,0.436947,5.363882,0.254862,0.00254862,-0.01156,0.243302,0.00243302,-0.78308
685,44713.63965,171.122701,58917709,4.121147,3.808145,-0.782705,-0.783143,21.991118,0.437268,5.379901,0.255061,0.00255061,-0.011835,0.243325,0.00243325,-0.782871
686,44713.63966,171.372701,58917710,4.127279,3.813693,-0.782636,-0.782946,21.990897,0.437322,5.387534,0.255195,0.00255195,-0.01156,0.243635,0.00243635,-0.782847
687,44713.63966,171.622701,58917710,4.139523,3.826266,-0.782535,-0.782781,21.991266,0.43755,5.40386,0.255461,0.00255461,-0.011835,0.243697,0.00243697,-0.782661
688,44713.63966,171.872701,58917710,4.14652,3.837351,-0.782441,-0.78265,21.990897,0.437872,5.421993,0.25562,0.0025562,-0.01156,0.24406,0.0024406,-0.78255
689,44713.63966,172.122701,58917710,4.165538,3.842956,-0.782357,-0.78242,21.991118,0.438157,5.43635,0.255759,0.00255759,-0.011927,0.243832,0.00243832,-0.782448
690,44713.63967,172.372701,58917711,4.172384,3.854948,-0.782253,-0.782157,21.990897,0.438446,5.453052,0.255967,0.00255967,-0.01156,0.244407,0.00244407,-0.782306
691,44713.63967,172.622701,58917711,4.188862,3.868199,-0.782176,-0.782058,21.991192,0.438622,5.468307,0.256112,0.00256112,-0.011927,0.244174,0.00244174,-0.782149
692,44713.63967,172.872701,58917711,4.187715,3.87996,-0.782077,-0.782025,21.990971,0.43883,5.484879,0.256308,0.00256308,-0.011652,0.244572,0.00244572,-0.782001
693,44713.63968,173.122701,58917711,4.200446,3.888267,-0.781983,-0.781762,21.991192,0.439112,5.494966,0.256474,0.00256474,-0.011927,0.244547,0.00244547,-0.781952
694,44713.63968,173.372701,58917712,4.210953,3.898639,-0.781898,-0.781762,21.991045,0.439384,5.51152,0.256675,0.00256675,-0.011652,0.245025,0.00245025,-0.781809
695,44713.63968,173.622701,58917712,4.219771,3.908627,-0.781817,-0.781532,21.991266,0.439684,5.525767,0.256836,0.00256836,-0.012019,0.244817,0.00244817,-0.78168
696,44713.63969,173.872701,58917712,4.232882,3.920239,-0.781724,-0.781466,21.991045,0.439897,5.538174,0.257048,0.00257048,-0.011652,0.245396,0.00245396,-0.781468
697,44713.63969,174.122701,58917712,4.247359,3.931297,-0.781621,-0.781269,21.991266,0.439981,5.559054,0.257167,0.00257167,-0.012111,0.245103,0.00245103,-0.781434
698,44713.63969,174.372701,58917713,4.25453,3.936211,-0.781564,-0.781072,21.991118,0.440291,5.569804,0.257317,0.00257317,-0.011744,0.245573,0.00245573,-0.781267
699,44713.63969,174.622701,58917713,4.259895,3.947817,-0.78147,-0.780842,21.991266,0.440595,5.584106,0.25753,0.0025753,-0.011744,0.24576,0.0024576,-0.781213
700,44713.6397,174.872701,58917713,4.262353,3.959341,-0.78136,-0.780579,21.991192,0.44093,5.597151,0.257703,0.00257703,-0.012111,0.245672,0.00245672,-0.78115
